Emissao;Produto;Descricao;Quantidade;Vlr.Unitario;Vlr.Total;Cliente
24/01/2019;PROD1058;PROD1058;5;177,97;889,83;12
24/01/2019;PROD1691;PROD1691;1;644,0;644,0;474
24/01/2019;PROD1475;PROD1475;8;177,97;1423,73;219
24/01/2019;PROD142;PROD142;2;278,22;556,44;298
24/01/2019;PROD665;PROD665;1;644,07;644,07;178
24/01/2019;PROD659;PROD659;2;161,02;322,03;420
24/01/2019;PROD673;PROD673;4;177,97;711,86;394
24/01/2019;PROD16;PROD16;4;190,68;762,71;394
24/01/2019;PROD1684;PROD1684;4;199,15;796,61;353
24/01/2019;PROD1058;PROD1058;4;182,2;728,81;394
24/01/2019;PROD1695;PROD1695;4;339,41;1357,63;474
25/01/2019;PROD1751;PROD1751;2;266,95;533,9;458
25/01/2019;PROD1817;PROD1817;4;266,75;1067,02;117
25/01/2019;PROD248;PROD248;4;205,3;821,19;459
25/01/2019;PROD1830;PROD1830;2;211,86;423,73;254
25/01/2019;PROD1684;PROD1684;4;189,19;756,78;375
25/01/2019;PROD858;PROD858;4;139,83;559,32;227
25/01/2019;PROD858;PROD858;4;139,83;559,32;454
25/01/2019;PROD885;PROD885;4;161,02;644,07;94
25/01/2019;PROD1914;PROD1914;1;269,68;269,68;94
25/01/2019;PROD926;PROD926;4;152,54;610,17;481
25/01/2019;PROD858;PROD858;6;139,83;838,98;263
25/01/2019;PROD860;PROD860;6;165,25;991,53;12
25/01/2019;PROD858;PROD858;4;139,83;559,32;12
25/01/2019;PROD858;PROD858;4;139,83;559,32;424
25/01/2019;PROD860;PROD860;4;165,25;661,02;404
25/01/2019;PROD858;PROD858;4;139,83;559,32;404
25/01/2019;PROD221;PROD221;2;203,47;406,95;106
25/01/2019;PROD858;PROD858;12;132,84;1594,07;465
25/01/2019;PROD926;PROD926;4;152,54;610,17;481
25/01/2019;PROD858;PROD858;8;139,83;1118,64;13
25/01/2019;PROD830;PROD830;4;161,02;644,07;336
25/01/2019;PROD832;PROD832;4;165,25;661,02;349
25/01/2019;PROD860;PROD860;20;156,78;3135,59;420
25/01/2019;PROD1684;PROD1684;4;195,17;780,68;426
25/01/2019;PROD1514;PROD1514;2;220,34;440,68;375
25/01/2019;PROD832;PROD832;8;165,25;1322,03;270
26/01/2019;PROD858;PROD858;8;132,84;1062,71;353
26/01/2019;PROD1794;PROD1794;12;152,54;1830,51;270
26/01/2019;PROD484;PROD484;4;160,21;640,85;230
26/01/2019;PROD1329;PROD1329;2;382,2;764,41;272
28/01/2019;PROD1145;PROD1145;4;224,58;898,31;481
28/01/2019;PROD855;PROD855;4;139,83;559,32;234
28/01/2019;PROD912;PROD912;1;245,76;245,76;379
28/01/2019;PROD142;PROD142;4;283,9;1135,59;133
28/01/2019;PROD246;PROD246;4;177,97;711,86;172
28/01/2019;PROD1221;PROD1221;2;710,17;1420,34;310
28/01/2019;PROD1710;PROD1710;2;152,54;305,08;261
28/01/2019;PROD151;PROD151;1;257,48;257,48;230
28/01/2019;PROD192;PROD192;4;232,54;930,17;106
28/01/2019;PROD1756;PROD1756;4;381,36;1525,42;485
28/01/2019;PROD912;PROD912;2;232,57;465,14;66
28/01/2019;PROD1794;PROD1794;4;152,54;610,17;128
28/01/2019;PROD765;PROD765;2;330,51;661,02;134
28/01/2019;PROD680;PROD680;1;688,3;688,3;458
28/01/2019;PROD1794;PROD1794;2;152,54;305,08;261
28/01/2019;PROD1214;PROD1214;1;322,96;322,96;230
28/01/2019;PROD968;PROD968;2;701,09;1402,19;45
28/01/2019;PROD986;PROD986;1;720,34;720,34;129
28/01/2019;PROD374;PROD374;2;169,07;338,14;52
28/01/2019;PROD186;PROD186;4;281,23;1124,92;213
28/01/2019;PROD1477;PROD1477;1;284,36;284,36;420
28/01/2019;PROD1751;PROD1751;2;267,27;534,54;502
28/01/2019;PROD140;PROD140;1;254,24;254,24;93
28/01/2019;PROD1691;PROD1691;2;611,8;1223,59;431
28/01/2019;PROD88;PROD88;1;334,71;334,71;226
28/01/2019;PROD673;PROD673;2;203,39;406,78;61
28/01/2019;PROD978;PROD978;4;283,9;1135,59;424
29/01/2019;PROD1915;PROD1915;2;199,15;398,31;404
29/01/2019;PROD1157;PROD1157;4;173,09;692,37;57
29/01/2019;PROD829;PROD829;4;161,02;644,07;404
29/01/2019;PROD855;PROD855;4;139,83;559,32;336
29/01/2019;PROD855;PROD855;4;139,83;559,32;213
29/01/2019;PROD1224;PROD1224;1;450,85;450,85;93
29/01/2019;PROD246;PROD246;8;177,97;1423,73;59
29/01/2019;PROD926;PROD926;4;152,54;610,17;59
29/01/2019;PROD59;PROD59;4;195,17;780,68;254
29/01/2019;PROD1651;PROD1651;2;170,25;340,51;254
29/01/2019;PROD673;PROD673;4;177,97;711,86;250
29/01/2019;PROD1058;PROD1058;4;182,2;728,81;404
29/01/2019;PROD1684;PROD1684;1;199,15;199,15;250
29/01/2019;PROD1026;PROD1026;4;264,07;1056,27;143
29/01/2019;PROD221;PROD221;4;207,63;830,51;454
29/01/2019;PROD737;PROD737;4;308,47;1233,9;404
29/01/2019;PROD151;PROD151;4;271,04;1084,17;213
29/01/2019;PROD890;PROD890;2;310,22;620,44;230
29/01/2019;PROD1527;PROD1527;3;826,4;2479,19;415
29/01/2019;PROD1527;PROD1527;1;826,4;826,4;415
29/01/2019;PROD1097;PROD1097;1;668,64;668,64;133
29/01/2019;PROD1092;PROD1092;1;273,58;273,58;134
29/01/2019;PROD1575;PROD1575;1;279,99;279,99;117
29/01/2019;PROD151;PROD151;1;268,22;268,22;230
29/01/2019;PROD151;PROD151;1;252,54;252,54;447
29/01/2019;PROD1502;PROD1502;12;150,85;1810,17;336
29/01/2019;PROD1919;PROD1919;4;173,09;692,37;57
29/01/2019;PROD885;PROD885;4;161,02;644,07;94
29/01/2019;PROD700;PROD700;4;857,63;3430,51;471
29/01/2019;PROD926;PROD926;2;152,54;305,08;172
30/01/2019;PROD1871;PROD1871;4;669,07;2676,27;375
30/01/2019;PROD22;PROD22;4;322,03;1288,14;213
30/01/2019;PROD978;PROD978;1;283,9;283,9;80
30/01/2019;PROD1651;PROD1651;2;170,25;340,51;254
30/01/2019;PROD1786;PROD1786;2;312,29;624,58;330
30/01/2019;PROD251;PROD251;1;233,44;233,44;474
30/01/2019;PROD248;PROD248;4;211,78;847,12;106
30/01/2019;PROD1498;PROD1498;4;182,2;728,81;80
30/01/2019;PROD1646;PROD1646;4;194,92;779,66;80
30/01/2019;PROD1919;PROD1919;6;182,2;1093,22;80
30/01/2019;PROD1830;PROD1830;4;211,86;847,46;80
30/01/2019;PROD1845;PROD1845;4;177,97;711,86;80
30/01/2019;PROD1845;PROD1845;12;177,97;2135,59;475
30/01/2019;PROD140;PROD140;4;241,53;966,1;272
30/01/2019;PROD1824;PROD1824;4;207,63;830,51;405
30/01/2019;PROD733;PROD733;4;467,67;1870,68;350
30/01/2019;PROD893;PROD893;2;257,46;514,92;447
30/01/2019;PROD488;PROD488;2;644,07;1288,14;117
30/01/2019;PROD246;PROD246;4;177,97;711,86;172
30/01/2019;PROD1685;PROD1685;4;696,95;2787,8;230
30/01/2019;PROD59;PROD59;4;199,15;796,61;80
30/01/2019;PROD1651;PROD1651;4;165,04;660,17;149
31/01/2019;PROD912;PROD912;1;244,92;244,92;267
31/01/2019;PROD1691;PROD1691;1;644,0;644,0;230
31/01/2019;PROD1296;PROD1296;1;381,36;381,36;115
31/01/2019;PROD1058;PROD1058;8;182,2;1457,63;329
31/01/2019;PROD1498;PROD1498;5;182,2;911,02;329
31/01/2019;PROD673;PROD673;2;177,97;355,93;254
31/01/2019;PROD1830;PROD1830;4;211,86;847,46;329
31/01/2019;PROD656;PROD656;1;156,78;156,78;270
31/01/2019;PROD224;PROD224;2;229,45;458,9;52
31/01/2019;PROD1158;PROD1158;4;237,29;949,15;169
31/01/2019;PROD1158;PROD1158;2;237,29;474,58;499
31/01/2019;PROD885;PROD885;4;186,44;745,76;499
31/01/2019;PROD883;PROD883;4;203,39;813,56;499
31/01/2019;PROD248;PROD248;6;203,39;1220,34;80
31/01/2019;PROD150;PROD150;4;173,73;694,92;15
31/01/2019;PROD883;PROD883;4;203,39;813,56;15
31/01/2019;PROD855;PROD855;8;127,12;1016,95;394
31/01/2019;PROD1756;PROD1756;4;355,93;1423,73;134
31/01/2019;PROD883;PROD883;4;203,39;813,56;134
31/01/2019;PROD882;PROD882;4;161,02;644,07;134
31/01/2019;PROD823;PROD823;4;152,54;610,17;134
31/01/2019;PROD823;PROD823;10;152,54;1525,42;17
31/01/2019;PROD882;PROD882;10;161,02;1610,17;17
31/01/2019;PROD1158;PROD1158;12;237,29;2847,46;411
31/01/2019;PROD885;PROD885;12;186,44;2237,29;411
31/01/2019;PROD221;PROD221;4;194,92;779,66;15
31/01/2019;PROD165;PROD165;4;224,58;898,31;15
31/01/2019;PROD86;PROD86;6;233,05;1398,31;101
31/01/2019;PROD1914;PROD1914;4;245,76;983,05;101
31/01/2019;PROD1794;PROD1794;8;152,54;1220,34;241
31/01/2019;PROD883;PROD883;4;203,39;813,56;169
31/01/2019;PROD882;PROD882;8;161,02;1288,14;169
31/01/2019;PROD1756;PROD1756;4;355,93;1423,73;394
31/01/2019;PROD1884;PROD1884;4;250,0;1000,0;506
31/01/2019;PROD1608;PROD1608;1;491,53;491,53;236
31/01/2019;PROD894;PROD894;1;466,1;466,1;474
31/01/2019;PROD1158;PROD1158;4;237,29;949,15;424
31/01/2019;PROD474;PROD474;2;233,05;466,1;134
31/01/2019;PROD870;PROD870;4;160,17;640,68;415
31/01/2019;PROD1845;PROD1845;3;177,97;533,9;329
31/01/2019;PROD219;PROD219;4;200,85;803,39;329
31/01/2019;PROD883;PROD883;4;203,39;813,56;169
31/01/2019;PROD1296;PROD1296;1;374,25;374,25;426
31/01/2019;PROD715;PROD715;2;788,15;1576,31;426
31/01/2019;PROD52;PROD52;1;352,97;352,97;426
31/01/2019;PROD1919;PROD1919;2;194,34;388,68;426
31/01/2019;PROD1502;PROD1502;4;138,14;552,54;172
31/01/2019;PROD870;PROD870;1;160,17;160,17;329
31/01/2019;PROD1476;PROD1476;2;402,54;805,08;356
31/01/2019;PROD1158;PROD1158;1;250,0;250,0;44
31/01/2019;PROD1588;PROD1588;4;138,14;552,54;172
31/01/2019;PROD151;PROD151;1;264,93;264,93;447
31/01/2019;PROD1789;PROD1789;16;186,44;2983,05;465
31/01/2019;PROD1794;PROD1794;40;139,83;5593,22;420
01/02/2019;PROD767;PROD767;2;518,58;1037,17;213
01/02/2019;PROD926;PROD926;6;152,54;915,25;481
01/02/2019;PROD1684;PROD1684;4;194,92;779,66;426
01/02/2019;PROD1475;PROD1475;4;202,53;810,14;426
01/02/2019;PROD5;PROD5;4;211,86;847,46;423
01/02/2019;PROD1209;PROD1209;2;760,17;1520,34;133
01/02/2019;PROD823;PROD823;4;165,25;661,02;133
01/02/2019;PROD193;PROD193;4;271,04;1084,17;213
01/02/2019;PROD830;PROD830;4;161,02;644,07;270
01/02/2019;PROD692;PROD692;4;614,3;2457,19;230
01/02/2019;PROD430;PROD430;2;172,57;345,14;17
01/02/2019;PROD873;PROD873;2;328,05;656,1;67
01/02/2019;PROD1097;PROD1097;1;668,81;668,81;415
01/02/2019;PROD146;PROD146;2;547,46;1094,92;496
01/02/2019;PROD251;PROD251;2;233,05;466,1;290
01/02/2019;PROD86;PROD86;3;245,76;737,29;290
01/02/2019;PROD247;PROD247;1;182,2;182,2;150
01/02/2019;PROD1848;PROD1848;1;709,42;709,42;230
01/02/2019;PROD908;PROD908;2;153,39;306,78;138
02/02/2019;PROD832;PROD832;6;165,25;991,53;185
02/02/2019;PROD96;PROD96;2;328,05;656,1;459
02/02/2019;PROD1756;PROD1756;8;317,8;2542,37;336
02/02/2019;PROD1756;PROD1756;8;317,8;2542,37;120
02/02/2019;PROD1756;PROD1756;2;317,8;635,59;101
02/02/2019;PROD1037;PROD1037;4;882,83;3531,32;230
02/02/2019;PROD1794;PROD1794;12;152,54;1830,51;270
02/02/2019;PROD855;PROD855;6;139,83;838,98;185
02/02/2019;PROD830;PROD830;8;161,02;1288,14;270
02/02/2019;PROD1756;PROD1756;4;317,8;1271,19;404
02/02/2019;PROD1756;PROD1756;4;317,8;1271,19;474
02/02/2019;PROD1756;PROD1756;5;317,8;1588,98;272
02/02/2019;PROD1756;PROD1756;4;317,8;1271,19;143
02/02/2019;PROD1695;PROD1695;4;322,43;1289,73;52
02/02/2019;PROD246;PROD246;2;190,68;381,36;129
02/02/2019;PROD481;PROD481;4;808,85;3235,39;474
02/02/2019;PROD975;PROD975;4;245,76;983,05;405
02/02/2019;PROD911;PROD911;1;741,53;741,53;317
02/02/2019;PROD1756;PROD1756;8;317,8;2542,37;405
02/02/2019;PROD1756;PROD1756;4;317,8;1271,19;80
02/02/2019;PROD1756;PROD1756;4;317,8;1271,19;129
02/02/2019;PROD1756;PROD1756;8;301,91;2415,25;420
02/02/2019;PROD1756;PROD1756;4;300,85;1203,39;66
02/02/2019;PROD1756;PROD1756;8;317,8;2542,37;453
02/02/2019;PROD1756;PROD1756;8;301,91;2415,25;459
02/02/2019;PROD1756;PROD1756;8;317,8;2542,37;290
02/02/2019;PROD208;PROD208;4;502,14;2008,54;424
02/02/2019;PROD830;PROD830;1;161,02;161,02;140
02/02/2019;PROD1057;PROD1057;1;820,9;820,9;474
02/02/2019;PROD1756;PROD1756;4;317,8;1271,19;134
02/02/2019;PROD1756;PROD1756;20;317,8;6355,93;211
02/02/2019;PROD1756;PROD1756;8;317,8;2542,37;446
02/02/2019;PROD1756;PROD1756;4;311,44;1245,76;426
02/02/2019;PROD1756;PROD1756;2;317,8;635,59;172
04/02/2019;PROD858;PROD858;2;139,83;279,66;263
04/02/2019;PROD855;PROD855;4;139,83;559,32;263
04/02/2019;PROD873;PROD873;4;334,75;1338,98;218
04/02/2019;PROD112;PROD112;4;472,03;1888,14;290
04/02/2019;PROD926;PROD926;1;152,54;152,54;272
04/02/2019;PROD1692;PROD1692;4;311,02;1244,07;506
04/02/2019;PROD885;PROD885;4;199,15;796,61;213
04/02/2019;PROD462;PROD462;4;217,8;871,19;213
04/02/2019;PROD1158;PROD1158;1;245,0;245,0;367
04/02/2019;PROD1692;PROD1692;4;311,02;1244,07;146
04/02/2019;PROD1651;PROD1651;4;169,49;677,97;254
04/02/2019;PROD246;PROD246;4;190,68;762,71;44
04/02/2019;PROD44;PROD44;4;205,93;823,73;410
04/02/2019;PROD1692;PROD1692;4;311,44;1245,76;447
04/02/2019;PROD870;PROD870;13;160,17;2082,2;488
04/02/2019;PROD995;PROD995;4;245,53;982,1;481
04/02/2019;PROD1158;PROD1158;1;250,0;250,0;44
04/02/2019;PROD1498;PROD1498;2;182,2;364,41;267
04/02/2019;PROD70;PROD70;2;266,1;532,2;481
04/02/2019;PROD887;PROD887;1;432,2;432,2;59
04/02/2019;PROD955;PROD955;2;622,88;1245,76;426
04/02/2019;PROD858;PROD858;1;139,83;139,83;86
04/02/2019;PROD1804;PROD1804;4;271,01;1084,03;207
04/02/2019;PROD860;PROD860;1;165,25;165,25;86
04/02/2019;PROD1502;PROD1502;4;150,85;603,39;178
04/02/2019;PROD1578;PROD1578;4;297,29;1189,15;230
04/02/2019;PROD1577;PROD1577;2;464,81;929,63;52
05/02/2019;PROD1830;PROD1830;4;211,86;847,46;377
05/02/2019;PROD814;PROD814;4;161,02;644,07;94
05/02/2019;PROD1739;PROD1739;1;362,25;362,25;481
05/02/2019;PROD1629;PROD1629;1;750,85;750,85;474
05/02/2019;PROD1568;PROD1568;4;513,58;2054,31;230
05/02/2019;PROD1514;PROD1514;2;223,73;447,46;263
05/02/2019;PROD1716;PROD1716;2;168,64;337,29;424
05/02/2019;PROD1797;PROD1797;4;337,0;1348,0;394
05/02/2019;PROD870;PROD870;4;160,17;640,68;261
05/02/2019;PROD1695;PROD1695;1;322,43;322,43;230
05/02/2019;PROD870;PROD870;2;161,02;322,03;282
05/02/2019;PROD1762;PROD1762;2;422,18;844,36;420
05/02/2019;PROD1915;PROD1915;1;199,15;199,15;213
05/02/2019;PROD860;PROD860;2;165,25;330,51;86
05/02/2019;PROD830;PROD830;2;161,02;322,03;424
06/02/2019;PROD1331;PROD1331;1;553,39;553,39;458
06/02/2019;PROD221;PROD221;1;230,24;230,24;230
06/02/2019;PROD1646;PROD1646;4;192,37;769,49;336
06/02/2019;PROD1092;PROD1092;4;273,58;1094,31;133
06/02/2019;PROD857;PROD857;4;161,02;644,07;234
06/02/2019;PROD857;PROD857;4;161,02;644,07;404
06/02/2019;PROD859;PROD859;12;161,02;1932,2;420
06/02/2019;PROD1145;PROD1145;2;224,58;449,15;497
06/02/2019;PROD1692;PROD1692;4;317,8;1271,19;17
06/02/2019;PROD859;PROD859;4;168,64;674,58;404
06/02/2019;PROD52;PROD52;1;360,17;360,17;407
06/02/2019;PROD45;PROD45;2;242,46;484,92;106
06/02/2019;PROD1638;PROD1638;1;254,18;254,18;426
06/02/2019;PROD926;PROD926;4;152,54;610,17;172
07/02/2019;PROD1579;PROD1579;1;513,32;513,32;377
07/02/2019;PROD1914;PROD1914;4;269,68;1078,71;377
07/02/2019;PROD246;PROD246;5;190,68;953,39;101
07/02/2019;PROD882;PROD882;1;165,04;165,04;181
07/02/2019;PROD754;PROD754;1;466,95;466,95;290
07/02/2019;PROD189;PROD189;2;224,58;449,15;290
07/02/2019;PROD1919;PROD1919;4;175,42;701,69;290
07/02/2019;PROD1719;PROD1719;4;180,51;722,03;290
07/02/2019;PROD1830;PROD1830;4;207,63;830,51;290
07/02/2019;PROD381;PROD381;2;358,47;716,95;405
07/02/2019;PROD1559;PROD1559;3;725,42;2176,27;471
07/02/2019;PROD154;PROD154;2;245,76;491,53;56
07/02/2019;PROD778;PROD778;4;720,16;2880,64;230
07/02/2019;PROD1473;PROD1473;2;199,15;398,31;261
07/02/2019;PROD987;PROD987;4;466,1;1864,41;449
07/02/2019;PROD1874;PROD1874;2;233,05;466,1;134
07/02/2019;PROD1874;PROD1874;2;233,05;466,1;134
07/02/2019;PROD1695;PROD1695;1;322,43;322,43;148
07/02/2019;PROD22;PROD22;2;276,14;552,29;148
07/02/2019;PROD152;PROD152;1;366,19;366,19;126
07/02/2019;PROD662;PROD662;2;1054,38;2108,76;143
07/02/2019;PROD67;PROD67;8;317,8;2542,37;143
07/02/2019;PROD1785;PROD1785;1;510,92;510,92;94
07/02/2019;PROD832;PROD832;4;168,77;675,08;420
07/02/2019;PROD151;PROD151;1;268,22;268,22;230
07/02/2019;PROD1824;PROD1824;4;203,39;813,56;426
07/02/2019;PROD59;PROD59;4;197,46;789,83;45
07/02/2019;PROD155;PROD155;2;317,8;635,59;348
08/02/2019;PROD1919;PROD1919;4;171,92;687,66;124
08/02/2019;PROD1789;PROD1789;8;183,05;1464,41;336
08/02/2019;PROD860;PROD860;1;165,25;165,25;431
08/02/2019;PROD1919;PROD1919;4;175,42;701,69;405
08/02/2019;PROD110;PROD110;2;360,17;720,34;129
08/02/2019;PROD97;PROD97;4;201,27;805,08;52
08/02/2019;PROD1830;PROD1830;8;207,63;1661,02;272
08/02/2019;PROD1874;PROD1874;4;221,4;885,59;420
08/02/2019;PROD219;PROD219;4;195,17;780,68;126
08/02/2019;PROD1865;PROD1865;4;1114,41;4457,63;437
08/02/2019;PROD1874;PROD1874;4;233,05;932,2;261
08/02/2019;PROD1646;PROD1646;4;190,68;762,71;353
08/02/2019;PROD16;PROD16;1;190,68;190,68;431
08/02/2019;PROD1695;PROD1695;4;332,62;1330,47;126
08/02/2019;PROD926;PROD926;8;148,31;1186,44;353
08/02/2019;PROD1570;PROD1570;2;733,9;1467,8;321
08/02/2019;PROD1692;PROD1692;8;317,8;2542,37;458
08/02/2019;PROD1588;PROD1588;2;145,34;290,68;254
08/02/2019;PROD1568;PROD1568;2;540,61;1081,22;230
08/02/2019;PROD893;PROD893;3;262,71;788,14;348
08/02/2019;PROD814;PROD814;4;161,02;644,07;94
08/02/2019;PROD16;PROD16;4;190,68;762,71;290
08/02/2019;PROD926;PROD926;12;152,54;1830,51;411
09/02/2019;PROD1499;PROD1499;1;710,17;710,17;471
09/02/2019;PROD1588;PROD1588;12;144,07;1728,81;336
09/02/2019;PROD1830;PROD1830;4;207,63;830,51;404
09/02/2019;PROD857;PROD857;4;161,02;644,07;424
09/02/2019;PROD857;PROD857;10;161,02;1610,17;329
09/02/2019;PROD1128;PROD1128;2;217,37;434,75;230
09/02/2019;PROD66;PROD66;2;260,17;520,34;453
09/02/2019;PROD2;PROD2;4;456,48;1825,93;459
09/02/2019;PROD246;PROD246;4;186,86;747,46;126
09/02/2019;PROD1785;PROD1785;4;510,92;2043,66;94
09/02/2019;PROD1502;PROD1502;1;148,31;148,31;13
09/02/2019;PROD1765;PROD1765;2;237,5;475,0;230
09/02/2019;PROD1137;PROD1137;4;177,97;711,86;499
09/02/2019;PROD1137;PROD1137;4;177,97;711,86;336
09/02/2019;PROD261;PROD261;4;173,73;694,92;336
09/02/2019;PROD1651;PROD1651;1;170,25;170,25;126
09/02/2019;PROD832;PROD832;2;165,25;330,51;349
09/02/2019;PROD261;PROD261;4;173,73;694,92;404
09/02/2019;PROD1641;PROD1641;2;285,0;570,0;230
09/02/2019;PROD252;PROD252;4;254,24;1016,95;272
11/02/2019;PROD873;PROD873;4;317,8;1271,19;181
11/02/2019;PROD1119;PROD1119;4;333,05;1332,2;458
11/02/2019;PROD481;PROD481;1;808,85;808,85;404
11/02/2019;PROD823;PROD823;4;169,49;677,97;331
11/02/2019;PROD673;PROD673;1;180,51;180,51;143
11/02/2019;PROD1692;PROD1692;1;389,9;389,9;348
11/02/2019;PROD733;PROD733;4;436,44;1745,76;17
11/02/2019;PROD1145;PROD1145;2;224,58;449,15;172
11/02/2019;PROD1692;PROD1692;4;308,26;1233,05;25
11/02/2019;PROD1631;PROD1631;1;885,2;885,2;230
11/02/2019;PROD673;PROD673;2;176,9;353,8;106
11/02/2019;PROD1646;PROD1646;2;192,37;384,75;213
11/02/2019;PROD1502;PROD1502;4;148,31;593,22;82
11/02/2019;PROD926;PROD926;4;149,49;597,97;254
11/02/2019;PROD252;PROD252;4;254,24;1016,95;331
11/02/2019;PROD1790;PROD1790;4;0,0;0,0;122
11/02/2019;PROD860;PROD860;2;165,25;330,51;263
11/02/2019;PROD1789;PROD1789;4;211,86;847,46;388
11/02/2019;PROD855;PROD855;4;139,83;559,32;263
11/02/2019;PROD832;PROD832;1;165,25;165,25;270
11/02/2019;PROD830;PROD830;4;161,02;644,07;270
11/02/2019;PROD251;PROD251;4;231,01;924,03;230
12/02/2019;PROD1692;PROD1692;2;317,8;635,59;270
12/02/2019;PROD78;PROD78;4;202,08;808,31;230
12/02/2019;PROD883;PROD883;4;216,1;864,41;213
12/02/2019;PROD1824;PROD1824;2;233,82;467,64;230
12/02/2019;PROD762;PROD762;4;624,01;2496,03;143
12/02/2019;PROD98;PROD98;4;398,52;1594,07;230
12/02/2019;PROD664;PROD664;4;429,25;1717,02;230
12/02/2019;PROD1502;PROD1502;2;148,31;296,61;431
12/02/2019;PROD978;PROD978;4;283,9;1135,59;134
12/02/2019;PROD219;PROD219;4;199,15;796,61;122
12/02/2019;PROD1502;PROD1502;2;148,31;296,61;431
12/02/2019;PROD404;PROD404;4;500,69;2002,78;405
12/02/2019;PROD199;PROD199;4;381,36;1525,42;4
12/02/2019;PROD1867;PROD1867;2;182,2;364,41;254
13/02/2019;PROD1795;PROD1795;2;722,37;1444,75;230
13/02/2019;PROD1849;PROD1849;1;317,8;317,8;267
13/02/2019;PROD1145;PROD1145;4;224,58;898,31;133
13/02/2019;PROD1157;PROD1157;4;166,65;666,61;57
13/02/2019;PROD1118;PROD1118;4;239,19;956,75;226
13/02/2019;PROD146;PROD146;1;547,46;547,46;402
13/02/2019;PROD832;PROD832;2;165,25;330,51;86
13/02/2019;PROD873;PROD873;4;330,51;1322,03;101
13/02/2019;PROD1578;PROD1578;4;321,23;1284,92;230
13/02/2019;PROD772;PROD772;1;533,54;533,54;121
13/02/2019;PROD1919;PROD1919;4;166,65;666,61;57
13/02/2019;PROD1786;PROD1786;1;312,29;312,29;34
13/02/2019;PROD1638;PROD1638;2;227,97;455,93;329
13/02/2019;PROD1827;PROD1827;4;232,95;931,8;121
13/02/2019;PROD243;PROD243;6;182,2;1093,22;80
13/02/2019;PROD1875;PROD1875;4;844,18;3376,71;230
13/02/2019;PROD1719;PROD1719;4;180,51;722,03;290
13/02/2019;PROD139;PROD139;4;250,0;1000,0;290
13/02/2019;PROD733;PROD733;4;436,44;1745,76;290
13/02/2019;PROD175;PROD175;4;258,47;1033,9;80
13/02/2019;PROD189;PROD189;4;220,34;881,36;80
13/02/2019;PROD192;PROD192;4;241,53;966,1;80
13/02/2019;PROD221;PROD221;4;216,1;864,41;80
13/02/2019;PROD247;PROD247;4;190,68;762,71;80
13/02/2019;PROD1919;PROD1919;2;166,65;333,31;146
13/02/2019;PROD747;PROD747;2;322,75;645,49;290
13/02/2019;PROD870;PROD870;1;160,17;160,17;185
13/02/2019;PROD858;PROD858;1;157,29;157,29;230
13/02/2019;PROD388;PROD388;4;191,02;764,07;126
13/02/2019;PROD1785;PROD1785;1;561,02;561,02;94
13/02/2019;PROD814;PROD814;1;265,25;265,25;94
13/02/2019;PROD814;PROD814;4;161,02;644,07;94
13/02/2019;PROD857;PROD857;4;152,97;611,86;353
13/02/2019;PROD2;PROD2;4;411,02;1644,07;172
13/02/2019;PROD96;PROD96;1;425,42;425,42;94
14/02/2019;PROD198;PROD198;1;444,92;444,92;289
14/02/2019;PROD830;PROD830;8;152,54;1220,34;15
14/02/2019;PROD1498;PROD1498;2;177,97;355,93;185
14/02/2019;PROD2;PROD2;2;390,47;780,93;57
14/02/2019;PROD1498;PROD1498;2;177,97;355,93;261
14/02/2019;PROD1730;PROD1730;2;712,71;1425,42;394
14/02/2019;PROD1580;PROD1580;1;184,75;184,75;44
14/02/2019;PROD481;PROD481;2;808,85;1617,69;474
14/02/2019;PROD829;PROD829;2;173,73;347,46;38
14/02/2019;PROD1631;PROD1631;3;922,09;2766,28;230
14/02/2019;PROD814;PROD814;8;177,97;1423,73;129
14/02/2019;PROD814;PROD814;8;169,07;1352,54;58
14/02/2019;PROD673;PROD673;2;180,51;361,02;213
14/02/2019;PROD814;PROD814;8;177,97;1423,73;13
14/02/2019;PROD814;PROD814;8;177,97;1423,73;115
14/02/2019;PROD814;PROD814;8;173,73;1389,83;191
14/02/2019;PROD814;PROD814;8;174,41;1395,25;506
14/02/2019;PROD814;PROD814;12;177,97;2135,59;17
14/02/2019;PROD814;PROD814;12;177,97;2135,59;411
14/02/2019;PROD814;PROD814;20;174,41;3488,14;226
14/02/2019;PROD1056;PROD1056;4;380,51;1522,03;134
14/02/2019;PROD664;PROD664;4;456,6;1826,41;257
14/02/2019;PROD778;PROD778;4;713,19;2852,78;474
14/02/2019;PROD995;PROD995;4;205,38;821,53;345
14/02/2019;PROD123;PROD123;1;516,1;516,1;426
14/02/2019;PROD814;PROD814;2;177,97;355,93;143
14/02/2019;PROD221;PROD221;1;215,93;215,93;426
14/02/2019;PROD710;PROD710;2;682,2;1364,41;426
14/02/2019;PROD814;PROD814;4;177,97;711,86;317
14/02/2019;PROD1692;PROD1692;4;317,8;1271,19;172
15/02/2019;PROD247;PROD247;4;206,2;824,81;230
15/02/2019;PROD197;PROD197;4;564,84;2259,36;272
15/02/2019;PROD152;PROD152;4;373,66;1494,64;213
15/02/2019;PROD830;PROD830;2;184,85;369,69;230
15/02/2019;PROD484;PROD484;4;173,09;692,37;230
15/02/2019;PROD1010;PROD1010;2;1459,68;2919,36;234
