Produto;Fornecedor;Classe;Volatilidade;EstoqueAtual;DemandaPrevMes(un);CoberturaDias;MinDias;MaxDias;LeadTimeDias;GiroAtual;GiroAlvo;Status;QtdSugerida;CustoUnitario;ValorSugerido
PC000721;Não informado;A;Baixa;23,0;34,2;20,2;15;30;15;18,09;16,22;🟢 OK;0,0;5299,26;0,0
PC005956;Não informado;A;Baixa;25,0;25,8;29,0;15;30;15;12,58;16,22;🟢 OK;0,0;6039,45;0,0
PC007422;Não informado;A;Baixa;422,0;293,5;43,1;15;30;15;8,46;16,22;🟡 Estoque excessivo;0,0;638,42;0,0
PC001071;Não informado;A;Baixa;48,0;34,0;42,4;15;30;15;8,62;16,22;🟡 Estoque excessivo;0,0;5725,24;0,0
PC006736;Não informado;A;Baixa;181,0;131,4;41,3;15;30;15;8,83;16,22;🟡 Estoque excessivo;0,0;1520,37;0,0
PC002503;Não informado;A;Média;171,0;154,7;33,2;15;30;15;11,01;16,22;🟡 Estoque excessivo;0,0;1618,88;0,0
PC005285;Não informado;A;Baixa;212,0;70,0;90,8;15;30;15;4,02;16,22;🟡 Estoque excessivo;0,0;2575,77;0,0
PC000495;Não informado;A;Baixa;244,0;172,0;42,6;15;30;15;8,58;16,22;🟡 Estoque excessivo;0,0;3146,42;0,0
PC006657;Não informado;A;Baixa;105,0;69,8;45,1;15;30;15;8,09;16,22;🟡 Estoque excessivo;0,0;2465,09;0,0
PC001596;Não informado;A;Baixa;42,0;42,9;29,4;15;30;15;12,42;16,22;🟢 OK;0,0;5108,75;0,0
PC005293;Não informado;A;Baixa;217,0;71,9;90,5;15;30;15;4,03;16,22;🟡 Estoque excessivo;0,0;2624,16;0,0
PC009602;Não informado;A;Baixa;17,0;140,0;3,6;15;30;15;100,23;16,22;🚨 RUPTURA IMINENTE;123,0;4022,56;494957,32
PC009549;Não informado;A;Baixa;123,0;35,6;103,6;15;30;15;3,52;16,22;🟡 Estoque excessivo;0,0;4266,86;0,0
PC005871;Não informado;A;Baixa;88,0;45,2;58,4;15;30;15;6,25;16,22;🟡 Estoque excessivo;0,0;4141,63;0,0
PC001844;Não informado;A;Baixa;82,0;29,6;83,0;15;30;15;4,4;16,22;🟡 Estoque excessivo;0,0;7199,99;0,0
PC002709;Não informado;A;Baixa;256,0;221,7;34,6;15;30;15;10,54;16,22;🟡 Estoque excessivo;0,0;888,13;0,0
PC007493;Não informado;A;Baixa;455,0;206,4;66,1;15;30;15;5,52;16,22;🟡 Estoque excessivo;0,0;956,42;0,0
PC005182;Não informado;A;Baixa;89,0;46,4;57,5;15;30;15;6,35;16,22;🟡 Estoque excessivo;0,0;3184,56;0,0
PC004348;Não informado;A;Baixa;36,0;74,1;14,6;15;30;15;25,04;16,22;🚨 RUPTURA IMINENTE;38,0;3246,31;123658,4
PC009812;Não informado;A;Baixa;150,0;74,9;60,1;15;30;15;6,07;16,22;🟡 Estoque excessivo;0,0;2483,14;0,0
PC007151;Não informado;A;Baixa;55,0;37,8;43,7;15;30;15;8,36;16,22;🟡 Estoque excessivo;0,0;7426,86;0,0
PC002364;Não informado;A;Baixa;83,0;49,9;49,9;15;30;15;7,31;16,22;🟡 Estoque excessivo;0,0;5960,65;0,0
PC003083;Não informado;A;Baixa;334,0;214,5;46,7;15;30;15;7,81;16,22;🟡 Estoque excessivo;0,0;833,6;0,0
PC001556;Não informado;A;Baixa;59,0;103,8;17,1;15;30;15;21,41;16,22;🟢 OK;0,0;1580,25;0,0
PC004476;Não informado;A;Baixa;78,0;25,0;93,7;15;30;15;3,9;16,22;🟡 Estoque excessivo;0,0;5427,62;0,0
PC006789;Não informado;A;Baixa;86,0;57,2;45,1;15;30;15;8,09;16,22;🟡 Estoque excessivo;0,0;2299,04;0,0
PC001154;Não informado;A;Baixa;37,0;181,7;6,1;15;30;15;59,76;16,22;🚨 RUPTURA IMINENTE;145,0;2636,24;381590,95
PC008985;Não informado;A;Baixa;42,0;36,3;34,7;15;30;15;10,52;16,22;🟡 Estoque excessivo;0,0;4819,37;0,0
PC008519;Não informado;A;Baixa;49,0;30,1;48,9;15;30;15;7,47;16,22;🟡 Estoque excessivo;0,0;6269,22;0,0
PC000647;Não informado;A;Baixa;27,0;71,4;11,3;15;30;15;32,19;16,22;🚨 RUPTURA IMINENTE;44,0;4501,56;200055,34
PC005294;Não informado;A;Baixa;102,0;180,0;17,0;15;30;15;21,47;16,22;🟢 OK;0,0;931,86;0,0
PC006538;Não informado;A;Baixa;279,0;108,2;77,3;15;30;15;4,72;16,22;🟡 Estoque excessivo;0,0;1649,66;0,0
PC004440;Não informado;A;Baixa;30,0;111,4;8,1;15;30;15;45,16;16,22;🚨 RUPTURA IMINENTE;81,0;5857,91;476614,46
PC005165;Não informado;A;Baixa;93,0;34,1;81,8;15;30;15;4,46;16,22;🟡 Estoque excessivo;0,0;5170,67;0,0
PC001294;Não informado;A;Baixa;322,0;118,0;81,9;15;30;15;4,46;16,22;🟡 Estoque excessivo;0,0;1482,28;0,0
PC008589;Não informado;A;Baixa;141,0;65,7;64,4;15;30;15;5,67;16,22;🟡 Estoque excessivo;0,0;2109,48;0,0
PC006020;Não informado;A;Baixa;55,0;34,9;47,3;15;30;15;7,71;16,22;🟡 Estoque excessivo;0,0;3630,97;0,0
PC000110;Não informado;A;Baixa;318,0;121,0;78,9;15;30;15;4,63;16,22;🟡 Estoque excessivo;0,0;1089,69;0,0
PC009069;Não informado;A;Baixa;109,0;50,3;65,0;15;30;15;5,62;16,22;🟡 Estoque excessivo;0,0;3519,62;0,0
PC008367;Não informado;A;Baixa;14,0;23,4;17,9;15;30;15;20,36;16,22;🟢 OK;0,0;6874,47;0,0
PC001647;Não informado;A;Baixa;35,0;20,2;52,0;15;30;15;7,02;16,22;🟡 Estoque excessivo;0,0;8364,07;0,0
PC005851;Não informado;A;Baixa;364,0;186,5;58,6;15;30;15;6,23;16,22;🟡 Estoque excessivo;0,0;1006,41;0,0
PC003665;Não informado;A;Baixa;86,0;82,2;31,4;15;30;15;11,63;16,22;🟡 Estoque excessivo;0,0;3562,26;0,0
PC001726;Não informado;A;Baixa;195,0;66,2;88,4;15;30;15;4,13;16,22;🟡 Estoque excessivo;0,0;3030,51;0,0
PC007505;Não informado;A;Baixa;104,0;33,3;93,8;15;30;15;3,89;16,22;🟡 Estoque excessivo;0,0;4861,79;0,0
PC003614;Não informado;A;Baixa;401,0;171,9;70,0;15;30;15;5,21;16,22;🟡 Estoque excessivo;0,0;963,0;0,0
PC000180;Não informado;A;Baixa;38,0;39,7;28,7;15;30;15;12,72;16,22;🟢 OK;0,0;3458,15;0,0
PC001115;Não informado;A;Baixa;721,0;259,7;83,3;15;30;15;4,38;16,22;🟡 Estoque excessivo;0,0;550,19;0,0
PC009882;Não informado;A;Baixa;108,0;42,1;76,9;15;30;15;4,75;16,22;🟡 Estoque excessivo;0,0;4878,06;0,0
PC002957;Não informado;A;Baixa;35,0;22,3;47,0;15;30;15;7,77;16,22;🟡 Estoque excessivo;0,0;5486,52;0,0
PC006191;Não informado;A;Baixa;50,0;30,6;49,0;15;30;15;7,45;16,22;🟡 Estoque excessivo;0,0;4876,97;0,0
PC007540;Não informado;A;Baixa;37,0;186,3;6,0;15;30;15;61,26;16,22;🚨 RUPTURA IMINENTE;149,0;3502,93;522960,63
PC009455;Não informado;A;Baixa;71,0;23,1;92,0;15;30;15;3,97;16,22;🟡 Estoque excessivo;0,0;5468,96;0,0
PC006596;Não informado;A;Baixa;65,0;43,6;44,7;15;30;15;8,17;16,22;🟡 Estoque excessivo;0,0;6825,43;0,0
PC006809;Não informado;A;Baixa;80,0;31,0;77,3;15;30;15;4,72;16,22;🟡 Estoque excessivo;0,0;5783,98;0,0
PC004731;Não informado;A;Baixa;78,0;64,7;36,2;15;30;15;10,09;16,22;🟡 Estoque excessivo;0,0;2494,14;0,0
PC007313;Não informado;A;Baixa;66,0;39,3;50,4;15;30;15;7,24;16,22;🟡 Estoque excessivo;0,0;4071,78;0,0
PC006254;Não informado;A;Média;142,0;174,7;24,4;15;30;15;14,97;16,22;🟢 OK;0,0;1492,38;0,0
PC001141;Não informado;A;Baixa;225,0;224,3;30,1;15;30;15;12,13;16,22;🟡 Estoque excessivo;0,0;766,57;0,0
PC000960;Não informado;A;Baixa;537,0;229,4;70,2;15;30;15;5,2;16,22;🟡 Estoque excessivo;0,0;781,29;0,0
PC008705;Não informado;A;Baixa;80,0;37,5;64,0;15;30;15;5,7;16,22;🟡 Estoque excessivo;0,0;4183,85;0,0
PC001551;Não informado;A;Média;247,0;262,4;28,2;15;30;15;12,93;16,22;🟢 OK;0,0;974,04;0,0
PC003930;Não informado;A;Baixa;33,0;42,2;23,5;15;30;15;15,54;16,22;🟢 OK;0,0;4437,21;0,0
PC007700;Não informado;A;Baixa;58,0;30,3;57,5;15;30;15;6,35;16,22;🟡 Estoque excessivo;0,0;5427,44;0,0
PC005908;Não informado;A;Baixa;70,0;54,1;38,8;15;30;15;9,4;16,22;🟡 Estoque excessivo;0,0;3259,36;0,0
PC007459;Não informado;A;Baixa;203,0;137,1;44,4;15;30;15;8,22;16,22;🟡 Estoque excessivo;0,0;1131,1;0,0
PC005561;Não informado;A;Média;219,0;230,2;28,5;15;30;15;12,79;16,22;🟢 OK;0,0;1026,61;0,0
PC007853;Não informado;A;Média;360,0;200,1;54,0;15;30;15;6,76;16,22;🟡 Estoque excessivo;0,0;1202,11;0,0
PC004697;Não informado;A;Baixa;55,0;41,2;40,0;15;30;15;9,12;16,22;🟡 Estoque excessivo;0,0;3680,59;0,0
PC004773;Não informado;A;Baixa;169,0;64,2;79,0;15;30;15;4,62;16,22;🟡 Estoque excessivo;0,0;2328,48;0,0
PC000661;Não informado;A;Baixa;234,0;206,2;34,0;15;30;15;10,72;16,22;🟡 Estoque excessivo;0,0;664,27;0,0
PC008856;Não informado;A;Média;51,0;45,8;33,4;15;30;15;10,92;16,22;🟡 Estoque excessivo;0,0;4745,48;0,0
PC007607;Não informado;A;Baixa;364,0;261,9;41,7;15;30;15;8,75;16,22;🟡 Estoque excessivo;0,0;889,18;0,0
PC002868;Não informado;A;Baixa;18,0;20,6;26,2;15;30;15;13,94;16,22;🟢 OK;0,0;7562,3;0,0
PC005528;Não informado;A;Média;29,0;37,7;23,1;15;30;15;15,8;16,22;🟢 OK;0,0;5889,61;0,0
PC005954;Não informado;A;Baixa;107,0;49,1;65,3;15;30;15;5,59;16,22;🟡 Estoque excessivo;0,0;3126,45;0,0
PC004162;Não informado;A;Baixa;44,0;35,4;37,3;15;30;15;9,78;16,22;🟡 Estoque excessivo;0,0;4263,2;0,0
PC006974;Não informado;A;Baixa;218,0;128,0;51,1;15;30;15;7,14;16,22;🟡 Estoque excessivo;0,0;2230,76;0,0
PC009711;Não informado;A;Baixa;64,0;61,2;31,4;15;30;15;11,63;16,22;🟡 Estoque excessivo;0,0;3062,39;0,0
PC003993;Não informado;A;Baixa;112,0;40,3;83,3;15;30;15;4,38;16,22;🟡 Estoque excessivo;0,0;3108,61;0,0
PC006873;Não informado;A;Média;29,0;69,1;12,6;15;30;15;28,99;16,22;🚨 RUPTURA IMINENTE;40,0;3382,0;135605,34
PC002330;Não informado;A;Baixa;203,0;70,6;86,3;15;30;15;4,23;16,22;🟡 Estoque excessivo;0,0;1821,44;0,0
PC001752;Não informado;A;Baixa;64,0;31,0;62,0;15;30;15;5,89;16,22;🟡 Estoque excessivo;0,0;3842,6;0,0
PC000293;Não informado;A;Baixa;134,0;164,2;24,5;15;30;15;14,91;16,22;🟢 OK;0,0;1426,39;0,0
PC000342;Não informado;A;Baixa;115,0;140,3;24,6;15;30;15;14,84;16,22;🟢 OK;0,0;1064,28;0,0
PC001048;Não informado;A;Baixa;33,0;33,8;29,3;15;30;15;12,46;16,22;🟢 OK;0,0;5244,85;0,0
PC008919;Não informado;A;Baixa;921,0;298,6;92,5;15;30;15;3,94;16,22;🟡 Estoque excessivo;0,0;395,34;0,0
PC008955;Não informado;A;Baixa;183,0;153,2;35,8;15;30;15;10,19;16,22;🟡 Estoque excessivo;0,0;1268,78;0,0
PC006716;Não informado;A;Média;59,0;52,9;33,5;15;30;15;10,9;16,22;🟡 Estoque excessivo;0,0;5380,64;0,0
PC009410;Não informado;A;Baixa;86,0;40,4;63,9;15;30;15;5,71;16,22;🟡 Estoque excessivo;0,0;4151,6;0,0
PC009285;Não informado;A;Baixa;180,0;68,8;78,5;15;30;15;4,65;16,22;🟡 Estoque excessivo;0,0;2649,29;0,0
PC004871;Não informado;A;Baixa;594,0;205,3;86,8;15;30;15;4,2;16,22;🟡 Estoque excessivo;0,0;771,62;0,0
PC002522;Não informado;A;Baixa;178,0;61,4;87,0;15;30;15;4,2;16,22;🟡 Estoque excessivo;0,0;2257,23;0,0
PC002391;Não informado;A;Baixa;90,0;104,6;25,8;15;30;15;14,14;16,22;🟢 OK;0,0;2342,29;0,0
PC003000;Não informado;A;Baixa;334,0;135,9;73,7;15;30;15;4,95;16,22;🟡 Estoque excessivo;0,0;1181,79;0,0
PC006737;Não informado;A;Baixa;28,0;44,8;18,7;15;30;15;19,47;16,22;🟢 OK;0,0;2858,42;0,0
PC006972;Não informado;A;Baixa;59,0;22,6;78,5;15;30;15;4,65;16,22;🟡 Estoque excessivo;0,0;6255,44;0,0
PC003522;Não informado;A;Baixa;30,0;39,8;22,6;15;30;15;16,14;16,22;🟢 OK;0,0;3498,0;0,0
PC000921;Não informado;A;Média;120,0;71,5;50,3;15;30;15;7,25;16,22;🟡 Estoque excessivo;0,0;3591,7;0,0
PC002201;Não informado;A;Baixa;63,0;34,8;54,3;15;30;15;6,72;16,22;🟡 Estoque excessivo;0,0;5260,16;0,0
PC002349;Não informado;A;Baixa;113,0;65,7;51,6;15;30;15;7,07;16,22;🟡 Estoque excessivo;0,0;3523,0;0,0
PC006541;Não informado;A;Baixa;29,0;30,1;28,9;15;30;15;12,64;16,22;🟢 OK;0,0;4886,36;0,0
PC007203;Não informado;A;Baixa;161,0;167,7;28,8;15;30;15;12,67;16,22;🟢 OK;0,0;819,8;0,0
PC007194;Não informado;A;Baixa;133,0;62,8;63,5;15;30;15;5,74;16,22;🟡 Estoque excessivo;0,0;3873,37;0,0
PC003348;Não informado;A;Baixa;33,0;41,1;24,1;15;30;15;15,15;16,22;🟢 OK;0,0;4237,42;0,0
PC005705;Não informado;A;Baixa;238,0;148,8;48,0;15;30;15;7,61;16,22;🟡 Estoque excessivo;0,0;945,47;0,0
PC000788;Não informado;A;Baixa;250,0;74,8;100,3;15;30;15;3,64;16,22;🟡 Estoque excessivo;0,0;1313,9;0,0
PC009579;Não informado;A;Baixa;813,0;319,3;76,4;15;30;15;4,78;16,22;🟡 Estoque excessivo;0,0;440,86;0,0
PC008665;Não informado;A;Baixa;87,0;144,9;18,0;15;30;15;20,26;16,22;🟢 OK;0,0;2261,53;0,0
PC002046;Não informado;A;Baixa;86,0;43,5;59,3;15;30;15;6,15;16,22;🟡 Estoque excessivo;0,0;3659,68;0,0
PC008846;Não informado;A;Baixa;250,0;104,4;71,9;15;30;15;5,08;16,22;🟡 Estoque excessivo;0,0;1489,34;0,0
PC003951;Não informado;A;Baixa;65,0;19,6;99,5;15;30;15;3,67;16,22;🟡 Estoque excessivo;0,0;7774,41;0,0
PC000711;Não informado;A;Baixa;58,0;28,7;60,6;15;30;15;6,03;16,22;🟡 Estoque excessivo;0,0;3821,38;0,0
PC003132;Não informado;A;Baixa;31,0;29,6;31,4;15;30;15;11,61;16,22;🟡 Estoque excessivo;0,0;7841,07;0,0
PC001689;Não informado;A;Baixa;115,0;57,7;59,7;15;30;15;6,11;16,22;🟡 Estoque excessivo;0,0;2538,19;0,0
PC005400;Não informado;A;Baixa;80,0;31,2;77,0;15;30;15;4,74;16,22;🟡 Estoque excessivo;0,0;4719,49;0,0
PC005377;Não informado;A;Baixa;161,0;60,5;79,8;15;30;15;4,57;16,22;🟡 Estoque excessivo;0,0;1709,61;0,0
PC003173;Não informado;A;Baixa;946,0;292,6;97,0;15;30;15;3,76;16,22;🟡 Estoque excessivo;0,0;509,2;0,0
PC009332;Não informado;A;Baixa;54,0;25,7;63,0;15;30;15;5,79;16,22;🟡 Estoque excessivo;0,0;4774,45;0,0
PC000657;Não informado;A;Baixa;103,0;86,8;35,6;15;30;15;10,26;16,22;🟡 Estoque excessivo;0,0;1461,9;0,0
PC003973;Não informado;A;Baixa;86,0;48,4;53,3;15;30;15;6,85;16,22;🟡 Estoque excessivo;0,0;3200,26;0,0
PC005359;Não informado;A;Baixa;108,0;35,1;92,4;15;30;15;3,95;16,22;🟡 Estoque excessivo;0,0;3425,88;0,0
PC006085;Não informado;A;Baixa;49,0;56,8;25,9;15;30;15;14,1;16,22;🟢 OK;0,0;2370,75;0,0
PC006535;Não informado;A;Média;64,0;49,5;38,8;15;30;15;9,41;16,22;🟡 Estoque excessivo;0,0;5426,56;0,0
PC006609;Não informado;A;Baixa;226,0;148,1;45,8;15;30;15;7,97;16,22;🟡 Estoque excessivo;0,0;1644,54;0,0
PC009788;Não informado;A;Baixa;29,0;53,7;16,2;15;30;15;22,55;16,22;🟢 OK;0,0;2313,04;0,0
PC003610;Não informado;A;Baixa;76,0;34,7;65,8;15;30;15;5,55;16,22;🟡 Estoque excessivo;0,0;4318,71;0,0
PC007060;Não informado;A;Baixa;66,0;36,3;54,6;15;30;15;6,69;16,22;🟡 Estoque excessivo;0,0;5129,82;0,0
PC002449;Não informado;A;Baixa;51,0;29,2;52,4;15;30;15;6,96;16,22;🟡 Estoque excessivo;0,0;4799,26;0,0
PC009112;Não informado;A;Baixa;14,0;19,8;21,3;15;30;15;17,17;16,22;🟢 OK;0,0;6680,29;0,0
PC000333;Não informado;A;Baixa;55,0;30,3;54,4;15;30;15;6,71;16,22;🟡 Estoque excessivo;0,0;7762,57;0,0
PC007484;Não informado;A;Média;99,0;61,8;48,1;15;30;15;7,59;16,22;🟡 Estoque excessivo;0,0;3003,48;0,0
PC008175;Não informado;A;Baixa;48,0;28,9;49,9;15;30;15;7,32;16,22;🟡 Estoque excessivo;0,0;4936,95;0,0
PC000772;Não informado;A;Baixa;211,0;65,8;96,3;15;30;15;3,79;16,22;🟡 Estoque excessivo;0,0;2000,7;0,0
PC002740;Não informado;A;Baixa;47,0;18,9;74,6;15;30;15;4,89;16,22;🟡 Estoque excessivo;0,0;7501,97;0,0
PC007492;Não informado;A;Baixa;30,0;18,3;49,1;15;30;15;7,43;16,22;🟡 Estoque excessivo;0,0;5069,26;0,0
PC004916;Não informado;A;Baixa;50,0;35,2;42,6;15;30;15;8,57;16,22;🟡 Estoque excessivo;0,0;6106,35;0,0
PC000081;Não informado;A;Baixa;52,0;106,5;14,6;15;30;15;24,92;16,22;🚨 RUPTURA IMINENTE;54,0;3712,71;202311,49
PC006424;Não informado;A;Baixa;109,0;38,6;84,8;15;30;15;4,31;16,22;🟡 Estoque excessivo;0,0;3968,92;0,0
PC007149;Não informado;A;Baixa;86,0;163,2;15,8;15;30;15;23,09;16,22;🟢 OK;0,0;3931,21;0,0
PC005679;Não informado;A;Baixa;77,0;35,3;65,4;15;30;15;5,58;16,22;🟡 Estoque excessivo;0,0;4036,51;0,0
PC005395;Não informado;A;Baixa;173,0;187,0;27,8;15;30;15;13,15;16,22;🟢 OK;0,0;777,99;0,0
PC000056;Não informado;A;Média;583,0;311,0;56,2;15;30;15;6,49;16,22;🟡 Estoque excessivo;0,0;769,69;0,0
PC007961;Não informado;A;Baixa;35,0;21,0;50,0;15;30;15;7,3;16,22;🟡 Estoque excessivo;0,0;5689,41;0,0
PC001890;Não informado;A;Baixa;405,0;188,0;64,6;15;30;15;5,65;16,22;🟡 Estoque excessivo;0,0;506,83;0,0
PC008564;Não informado;A;Baixa;35,0;22,0;47,8;15;30;15;7,63;16,22;🟡 Estoque excessivo;0,0;5941,37;0,0
PC004143;Não informado;A;Baixa;53,0;20,2;78,7;15;30;15;4,64;16,22;🟡 Estoque excessivo;0,0;5576,27;0,0
PC001986;Não informado;A;Baixa;84,0;27,4;92,0;15;30;15;3,97;16,22;🟡 Estoque excessivo;0,0;4777,99;0,0
PC008800;Não informado;A;Baixa;798,0;438,9;54,5;15;30;15;6,69;16,22;🟡 Estoque excessivo;0,0;429,23;0,0
PC000837;Não informado;A;Baixa;73,0;149,7;14,6;15;30;15;24,96;16,22;🚨 RUPTURA IMINENTE;77,0;2400,01;184173,29
PC008429;Não informado;A;Baixa;348,0;155,3;67,2;15;30;15;5,43;16,22;🟡 Estoque excessivo;0,0;862,38;0,0
PC006361;Não informado;A;Baixa;79,0;41,5;57,1;15;30;15;6,39;16,22;🟡 Estoque excessivo;0,0;2417,35;0,0
PC000379;Não informado;A;Média;37,0;87,5;12,7;15;30;15;28,79;16,22;🚨 RUPTURA IMINENTE;51,0;2096,97;105983,47
PC002923;Não informado;A;Baixa;199,0;92,9;64,3;15;30;15;5,68;16,22;🟡 Estoque excessivo;0,0;1234,53;0,0
PC008333;Não informado;A;Baixa;87,0;32,7;79,7;15;30;15;4,58;16,22;🟡 Estoque excessivo;0,0;3822,39;0,0
PC001332;Não informado;A;Baixa;52,0;27,0;57,9;15;30;15;6,31;16,22;🟡 Estoque excessivo;0,0;3833,53;0,0
PC001604;Não informado;A;Baixa;80,0;28,3;84,7;15;30;15;4,31;16,22;🟡 Estoque excessivo;0,0;3858,16;0,0
PC004563;Não informado;A;Baixa;349,0;207,7;50,4;15;30;15;7,24;16,22;🟡 Estoque excessivo;0,0;631,29;0,0
PC003396;Não informado;A;Baixa;40,0;21,8;54,9;15;30;15;6,64;16,22;🟡 Estoque excessivo;0,0;6930,54;0,0
PC007343;Não informado;A;Baixa;66,0;22,4;88,6;15;30;15;4,12;16,22;🟡 Estoque excessivo;0,0;6539,91;0,0
PC005893;Não informado;A;Baixa;126,0;46,7;81,0;15;30;15;4,51;16,22;🟡 Estoque excessivo;0,0;2750,7;0,0
PC001450;Não informado;A;Baixa;384,0;170,1;67,7;15;30;15;5,39;16,22;🟡 Estoque excessivo;0,0;603,24;0,0
PC009858;Não informado;A;Baixa;68,0;26,5;77,0;15;30;15;4,74;16,22;🟡 Estoque excessivo;0,0;5494,2;0,0
PC006298;Não informado;A;Média;50,0;41,3;36,3;15;30;15;10,05;16,22;🟡 Estoque excessivo;0,0;4423,07;0,0
PC002416;Não informado;A;Baixa;247,0;100,6;73,6;15;30;15;4,96;16,22;🟡 Estoque excessivo;0,0;1025,07;0,0
PC000141;Não informado;A;Baixa;64,0;33,2;57,8;15;30;15;6,31;16,22;🟡 Estoque excessivo;0,0;4432,31;0,0
PC006745;Não informado;A;Baixa;48,0;23,3;61,8;15;30;15;5,9;16,22;🟡 Estoque excessivo;0,0;4584,81;0,0
PC003444;Não informado;A;Baixa;35,0;20,6;51,0;15;30;15;7,15;16,22;🟡 Estoque excessivo;0,0;4265,71;0,0
PC007102;Não informado;A;Baixa;52,0;29,7;52,6;15;30;15;6,94;16,22;🟡 Estoque excessivo;0,0;4417,06;0,0
PC006489;Não informado;A;Baixa;27,0;16,8;48,2;15;30;15;7,57;16,22;🟡 Estoque excessivo;0,0;6646,93;0,0
PC001241;Não informado;A;Baixa;51,0;19,4;78,7;15;30;15;4,64;16,22;🟡 Estoque excessivo;0,0;5198,95;0,0
PC004504;Não informado;A;Baixa;58,0;45,6;38,2;15;30;15;9,56;16,22;🟡 Estoque excessivo;0,0;4823,52;0,0
PC003790;Não informado;A;Baixa;413,0;131,0;94,6;15;30;15;3,86;16,22;🟡 Estoque excessivo;0,0;857,25;0,0
PC002948;Não informado;A;Baixa;133,0;83,5;47,8;15;30;15;7,64;16,22;🟡 Estoque excessivo;0,0;1800,9;0,0
PC002893;Não informado;A;Baixa;100,0;28,4;105,7;15;30;15;3,45;16,22;🟡 Estoque excessivo;0,0;3365,64;0,0
PC005716;Não informado;A;Baixa;106,0;35,4;89,8;15;30;15;4,07;16,22;🟡 Estoque excessivo;0,0;3339,31;0,0
PC004802;Não informado;A;Baixa;38,0;36,5;31,3;15;30;15;11,68;16,22;🟡 Estoque excessivo;0,0;4099,16;0,0
PC004112;Não informado;A;Baixa;65,0;119,8;16,3;15;30;15;22,43;16,22;🟢 OK;0,0;974,37;0,0
PC007981;Não informado;A;Baixa;38,0;41,7;27,4;15;30;15;13,34;16,22;🟢 OK;0,0;4007,34;0,0
PC006115;Não informado;A;Baixa;253,0;80,4;94,4;15;30;15;3,87;16,22;🟡 Estoque excessivo;0,0;1285,67;0,0
PC007375;Não informado;A;Baixa;55,0;93,3;17,7;15;30;15;20,64;16,22;🟢 OK;0,0;1414,22;0,0
PC001348;Não informado;A;Baixa;58,0;18,4;94,7;15;30;15;3,86;16,22;🟡 Estoque excessivo;0,0;7426,27;0,0
PC003782;Não informado;A;Baixa;321,0;143,3;67,2;15;30;15;5,43;16,22;🟡 Estoque excessivo;0,0;919,78;0,0
PC000254;Não informado;A;Baixa;157,0;51,7;91,1;15;30;15;4,01;16,22;🟡 Estoque excessivo;0,0;2349,64;0,0
PC002372;Não informado;A;Baixa;16,0;15,4;31,2;15;30;15;11,69;16,22;🟡 Estoque excessivo;0,0;7234,7;0,0
PC001364;Não informado;A;Baixa;173,0;67,1;77,3;15;30;15;4,72;16,22;🟡 Estoque excessivo;0,0;1459,87;0,0
PC006768;Não informado;A;Baixa;845,0;302,4;83,8;15;30;15;4,35;16,22;🟡 Estoque excessivo;0,0;316,76;0,0
PC000672;Não informado;A;Baixa;506,0;321,0;47,3;15;30;15;7,72;16,22;🟡 Estoque excessivo;0,0;567,05;0,0
PC005231;Não informado;A;Baixa;98,0;42,2;69,6;15;30;15;5,24;16,22;🟡 Estoque excessivo;0,0;3201,39;0,0
PC005140;Não informado;A;Baixa;34,0;55,5;18,4;15;30;15;19,86;16,22;🟢 OK;0,0;2408,98;0,0
PC005948;Não informado;A;Baixa;24,0;22,9;31,5;15;30;15;11,59;16,22;🟡 Estoque excessivo;0,0;4711,37;0,0
PC000549;Não informado;A;Baixa;149,0;65,1;68,6;15;30;15;5,32;16,22;🟡 Estoque excessivo;0,0;1457,21;0,0
PC000468;Não informado;A;Baixa;48,0;27,6;52,1;15;30;15;7,01;16,22;🟡 Estoque excessivo;0,0;4016,63;0,0
PC005246;Não informado;A;Baixa;27,0;21,0;38,6;15;30;15;9,46;16,22;🟡 Estoque excessivo;0,0;4671,94;0,0
PC001816;Não informado;A;Baixa;24,0;20,7;34,8;15;30;15;10,5;16,22;🟡 Estoque excessivo;0,0;4690,1;0,0
PC000858;Não informado;A;Baixa;48,0;24,0;60,1;15;30;15;6,08;16,22;🟡 Estoque excessivo;0,0;5580,14;0,0
PC003019;Não informado;A;Média;240,0;289,6;24,9;15;30;15;14,68;16,22;🟢 OK;0,0;540,14;0,0
PC004548;Não informado;A;Baixa;121,0;44,7;81,3;15;30;15;4,49;16,22;🟡 Estoque excessivo;0,0;2388,14;0,0
PC008948;Não informado;A;Baixa;23,0;13,9;49,6;15;30;15;7,36;16,22;🟡 Estoque excessivo;0,0;5670,83;0,0
PC007087;Não informado;A;Baixa;22,0;19,0;34,8;15;30;15;10,5;16,22;🟡 Estoque excessivo;0,0;5292,51;0,0
PC003405;Não informado;A;Baixa;57,0;76,6;22,3;15;30;15;16,35;16,22;🟢 OK;0,0;2023,16;0,0
PC007202;Não informado;A;Baixa;153,0;129,5;35,5;15;30;15;10,29;16,22;🟡 Estoque excessivo;0,0;794,11;0,0
PC005207;Não informado;A;Baixa;314,0;111,6;84,4;15;30;15;4,32;16,22;🟡 Estoque excessivo;0,0;887,0;0,0
PC004781;Não informado;A;Baixa;35,0;90,3;11,6;15;30;15;31,37;16,22;🚨 RUPTURA IMINENTE;55,0;2669,98;147520,64
