Produto;DataEvento;MesHorizonte;QtdComprar;ValorCompra;Urgencia;Classe;Fornecedor;CicloDias;FrequenciaAno
PC000727;28/10/2026;3;28,0;6507,85;🟡 Planejado;B;Fornecedor Alfa;14,0;25,5
PC000727;18/11/2026;4;28,0;6481,52;🟡 Planejado;B;Fornecedor Alfa;15,0;25,0
PC000727;03/12/2026;5;36,0;8447,69;🟡 Planejado;B;Fornecedor Alfa;11,0;31,8
PC000727;24/12/2026;5;37,0;8533,34;🟡 Planejado;B;Fornecedor Alfa;11,0;31,8
PC000727;18/01/2027;6;31,0;7288,12;🟡 Planejado;B;Fornecedor Alfa;13,0;27,9
PC000286;14/08/2026;1;14,0;3409,14;🔴 Prioritário (até 30 dias);B;Fornecedor Delta;29,0;12,7
PC000286;03/09/2026;2;15,0;3495,89;🟡 Planejado;B;Fornecedor Delta;28,0;13,1
PC000286;24/09/2026;2;15,0;3558,49;🟡 Planejado;B;Fornecedor Delta;28,0;13,1
PC000286;10/10/2026;3;17,0;4031,62;🟡 Planejado;B;Fornecedor Delta;24,0;15,2
PC000286;31/10/2026;3;17,0;4136,16;🟡 Planejado;B;Fornecedor Delta;24,0;15,2
PC000286;13/11/2026;4;22,0;5154,12;🟡 Planejado;B;Fornecedor Delta;19,0;19,0
PC000286;04/12/2026;5;21,0;4900,01;🟡 Planejado;B;Fornecedor Delta;20,0;18,5
PC000286;25/12/2026;5;21,0;5045,1;🟡 Planejado;B;Fornecedor Delta;20,0;18,5
PC000286;09/01/2027;6;25,0;5815,99;🟡 Planejado;B;Fornecedor Delta;17,0;22,0
PC000286;30/01/2027;6;25,0;5993,25;🟡 Planejado;B;Fornecedor Delta;17,0;22,0
PC000520;15/11/2026;4;11,0;4776,84;🟡 Planejado;B;Fornecedor Beta;37,0;10,0
PC000520;02/12/2026;5;13,0;5556,56;🟡 Planejado;B;Fornecedor Beta;31,0;11,8
PC000520;22/12/2026;5;13,0;5387,79;🟡 Planejado;B;Fornecedor Beta;31,0;11,8
PC000520;06/01/2027;6;15,0;6429,71;🟡 Planejado;B;Fornecedor Beta;26,0;14,0
PC000520;27/01/2027;6;16,0;6747,75;🟡 Planejado;B;Fornecedor Beta;26,0;14,0
PC000030;12/08/2026;1;12,0;4396,54;🔴 Prioritário (até 30 dias);B;Fornecedor Beta;34,0;10,7
PC000030;01/09/2026;1;12,0;4392,25;🔴 Prioritário (até 30 dias);B;Fornecedor Beta;34,0;10,7
PC000030;26/09/2026;2;10,0;3928,73;🟡 Planejado;B;Fornecedor Beta;38,0;9,5
PC000030;11/10/2026;3;13,0;4933,55;🟡 Planejado;B;Fornecedor Beta;32,0;11,5
PC000030;01/11/2026;3;13,0;4958,9;🟡 Planejado;B;Fornecedor Beta;32,0;11,5
PC000030;16/11/2026;4;15,0;5445,98;🟡 Planejado;B;Fornecedor Beta;28,0;13,2
PC000030;04/12/2026;5;16,0;6066,28;🟡 Planejado;B;Fornecedor Beta;25,0;14,6
PC000030;25/12/2026;5;17,0;6268,33;🟡 Planejado;B;Fornecedor Beta;25,0;14,6
PC000030;16/01/2027;6;16,0;5821,24;🟡 Planejado;B;Fornecedor Beta;26,0;13,9
PC000099;18/10/2026;3;11,0;3895,87;🟡 Planejado;B;Fornecedor Beta;36,0;10,1
PC000099;04/11/2026;4;13,0;4472,87;🟡 Planejado;B;Fornecedor Beta;32,0;11,5
PC000099;24/11/2026;4;13,0;4434,33;🟡 Planejado;B;Fornecedor Beta;32,0;11,5
PC000099;09/12/2026;5;15,0;5330,77;🟡 Planejado;B;Fornecedor Beta;27,0;13,6
PC000099;30/12/2026;5;16,0;5533,24;🟡 Planejado;B;Fornecedor Beta;27,0;13,6
PC000099;15/01/2027;6;18,0;6326,35;🟡 Planejado;B;Fornecedor Beta;23,0;15,6
PC000819;28/08/2026;1;14,0;4086,98;🔴 Prioritário (até 30 dias);B;Fornecedor Alfa;29,0;12,7
PC000819;14/09/2026;2;16,0;4677,73;🟡 Planejado;B;Fornecedor Alfa;25,0;14,4
PC000819;03/10/2026;3;17,0;4906,74;🟡 Planejado;B;Fornecedor Alfa;24,0;15,4
PC000819;24/10/2026;3;18,0;5031,39;🟡 Planejado;B;Fornecedor Alfa;24,0;15,4
PC000819;11/11/2026;4;19,0;5499,87;🟡 Planejado;B;Fornecedor Alfa;22,0;16,9
PC000819;01/12/2026;4;19,0;5266,7;🟡 Planejado;B;Fornecedor Alfa;22,0;16,9
PC000819;18/12/2026;5;22,0;6117,03;🟡 Planejado;B;Fornecedor Alfa;19,0;18,8
PC000819;05/01/2027;6;24,0;6793,56;🟡 Planejado;B;Fornecedor Alfa;17,0;21,0
PC000819;25/01/2027;6;23,0;6524,71;🟡 Planejado;B;Fornecedor Alfa;17,0;21,0
PC000683;12/08/2026;1;10,0;3024,5;🔴 Prioritário (até 30 dias);B;Fornecedor Alfa;40,0;9,1
PC000683;01/09/2026;1;10,0;2899,12;🔴 Prioritário (até 30 dias);B;Fornecedor Alfa;40,0;9,1
PC000683;13/09/2026;2;13,0;3907,13;🟡 Planejado;B;Fornecedor Alfa;31,0;11,7
PC000683;03/10/2026;3;17,0;4960,65;🟡 Planejado;B;Fornecedor Alfa;27,0;13,6
PC000683;23/10/2026;3;15,0;4340,14;🟡 Planejado;B;Fornecedor Alfa;27,0;13,6
PC000683;12/11/2026;4;16,0;4609,15;🟡 Planejado;B;Fornecedor Alfa;26,0;13,9
PC000683;02/12/2026;5;16,0;4767,92;🟡 Planejado;B;Fornecedor Alfa;25,0;14,4
PC000683;22/12/2026;5;16,0;4602,85;🟡 Planejado;B;Fornecedor Alfa;25,0;14,4
PC000683;09/01/2027;6;18,0;5290,0;🟡 Planejado;B;Fornecedor Alfa;23,0;15,9
PC000683;30/01/2027;6;18,0;5324,75;🟡 Planejado;B;Fornecedor Alfa;23,0;15,9
PC000635;04/08/2026;1;25,0;10422,75;🚨 Urgente (até 7 dias);B;Fornecedor Alfa;20,0;18,7
PC000635;24/08/2026;1;20,0;8549,04;🔴 Prioritário (até 30 dias);B;Fornecedor Alfa;20,0;18,7
PC000635;10/09/2026;2;23,0;9675,42;🟡 Planejado;B;Fornecedor Alfa;17,0;20,9
PC000635;30/09/2026;2;23,0;9552,68;🟡 Planejado;B;Fornecedor Alfa;17,0;20,9
PC000635;20/10/2026;3;24,0;9982,81;🟡 Planejado;B;Fornecedor Alfa;17,0;21,2
PC000635;07/11/2026;4;26,0;10729,55;🟡 Planejado;B;Fornecedor Alfa;16,0;23,1
PC000635;27/11/2026;4;25,0;10569,98;🟡 Planejado;B;Fornecedor Alfa;16,0;23,1
PC000635;15/12/2026;5;28,0;11519,7;🟡 Planejado;B;Fornecedor Alfa;15,0;24,7
PC000635;04/01/2027;6;27,0;11334,39;🟡 Planejado;B;Fornecedor Alfa;15,0;24,7
PC000635;25/01/2027;6;28,0;11888,98;🟡 Planejado;B;Fornecedor Alfa;15,0;24,7
PC000959;09/11/2026;4;20,0;5681,46;🟡 Planejado;B;Fornecedor Alfa;21,0;17,2
PC000959;29/11/2026;4;19,0;5462,71;🟡 Planejado;B;Fornecedor Alfa;21,0;17,2
PC000959;18/12/2026;5;20,0;5703,73;🟡 Planejado;B;Fornecedor Alfa;20,0;17,8
PC000959;07/01/2027;6;21,0;6100,59;🟡 Planejado;B;Fornecedor Alfa;20,0;18,4
PC000959;28/01/2027;6;21,0;6129,67;🟡 Planejado;B;Fornecedor Alfa;20,0;18,4
PC000879;04/08/2026;1;55,0;7676,8;🚨 Urgente (até 7 dias);B;Fornecedor Alfa;12,0;31,6
PC000879;24/08/2026;1;35,0;4833,72;🔴 Prioritário (até 30 dias);B;Fornecedor Alfa;12,0;31,6
PC000879;13/09/2026;2;35,0;4897,57;🟡 Planejado;B;Fornecedor Alfa;11,0;31,8
PC000879;03/10/2026;3;42,0;5873,16;🟡 Planejado;B;Fornecedor Alfa;10,0;35,0
PC000879;23/10/2026;3;38,0;5353,59;🟡 Planejado;B;Fornecedor Alfa;10,0;35,0
PC000879;12/11/2026;4;39,0;5410,35;🟡 Planejado;B;Fornecedor Alfa;10,0;35,2
PC000879;02/12/2026;5;44,0;6095,34;🟡 Planejado;B;Fornecedor Alfa;10,0;37,5
PC000879;22/12/2026;5;41,0;5726,82;🟡 Planejado;B;Fornecedor Alfa;10,0;37,5
PC000879;07/01/2027;6;50,0;7021,11;🟡 Planejado;B;Fornecedor Alfa;8,0;44,2
PC000879;28/01/2027;6;51,0;7103,22;🟡 Planejado;B;Fornecedor Alfa;8,0;44,2
PC000901;04/08/2026;1;26,0;6561,12;🚨 Urgente (até 7 dias);B;Fornecedor Delta;23,0;16,0
PC000901;25/08/2026;1;18,0;4656,27;🔴 Prioritário (até 30 dias);B;Fornecedor Delta;23,0;16,0
PC000901;15/09/2026;2;18,0;4656,27;🟡 Planejado;B;Fornecedor Delta;23,0;16,0
PC000901;06/10/2026;3;18,0;4656,27;🟡 Planejado;B;Fornecedor Delta;23,0;16,0
PC000901;27/10/2026;3;18,0;4656,27;🟡 Planejado;B;Fornecedor Delta;23,0;16,0
PC000901;17/11/2026;4;18,0;4656,27;🟡 Planejado;B;Fornecedor Delta;23,0;16,0
PC000901;08/12/2026;5;18,0;4656,27;🟡 Planejado;B;Fornecedor Delta;23,0;16,0
PC000901;29/12/2026;5;18,0;4656,27;🟡 Planejado;B;Fornecedor Delta;23,0;16,0
PC000901;19/01/2027;6;18,0;4656,27;🟡 Planejado;B;Fornecedor Delta;23,0;16,0
PC000440;04/08/2026;1;13,0;3987,35;🚨 Urgente (até 7 dias);B;Fornecedor Delta;31,0;11,6
PC000440;25/08/2026;1;13,0;4077,55;🔴 Prioritário (até 30 dias);B;Fornecedor Delta;31,0;11,6
PC000440;14/09/2026;2;13,0;3883,4;🟡 Planejado;B;Fornecedor Delta;31,0;11,6
PC000440;04/10/2026;3;13,0;3883,4;🟡 Planejado;B;Fornecedor Delta;31,0;11,6
PC000440;24/10/2026;3;13,0;3883,4;🟡 Planejado;B;Fornecedor Delta;31,0;11,6
PC000440;13/11/2026;4;13,0;3883,41;🟡 Planejado;B;Fornecedor Delta;31,0;11,6
PC000440;03/12/2026;5;13,0;3883,41;🟡 Planejado;B;Fornecedor Delta;31,0;11,6
PC000440;24/12/2026;5;13,0;4077,58;🟡 Planejado;B;Fornecedor Delta;31,0;11,6
PC000440;13/01/2027;6;13,0;3883,42;🟡 Planejado;B;Fornecedor Delta;31,0;11,6
PC000313;21/08/2026;1;14,0;3526,65;🔴 Prioritário (até 30 dias);C;Fornecedor Delta;44,0;8,2
PC000313;07/09/2026;2;17,0;4348,17;🟡 Planejado;C;Fornecedor Delta;36,0;10,1
PC000313;02/10/2026;2;17,0;4334,24;🟡 Planejado;C;Fornecedor Delta;36,0;10,1
PC000313;25/10/2026;3;18,0;4509,46;🟡 Planejado;C;Fornecedor Delta;35,0;10,5
PC000313;21/11/2026;4;18,0;4559,23;🟡 Planejado;C;Fornecedor Delta;36,0;10,3
PC000313;06/12/2026;5;24,0;5890,52;🟡 Planejado;C;Fornecedor Delta;27,0;13,4
PC000313;01/01/2027;6;32,0;7960,04;🟡 Planejado;C;Fornecedor Delta;24,0;15,5
PC000313;27/01/2027;6;28,0;6902,05;🟡 Planejado;C;Fornecedor Delta;24,0;15,5
PC000589;04/08/2026;1;76,0;14950,85;🚨 Urgente (até 7 dias);C;Fornecedor Beta;12,0;31,0
PC000589;30/08/2026;1;55,0;10879,62;🔴 Prioritário (até 30 dias);C;Fornecedor Beta;12,0;31,0
PC000589;29/09/2026;2;48,0;9566,21;🟡 Planejado;C;Fornecedor Beta;13,0;28,3
PC000589;19/10/2026;3;56,0;11143,22;🟡 Planejado;C;Fornecedor Beta;11,0;31,9
PC000589;19/11/2026;4;48,0;9541,52;🟡 Planejado;C;Fornecedor Beta;13,0;28,0
PC000589;06/12/2026;5;62,0;12327,57;🟡 Planejado;C;Fornecedor Beta;10,0;35,3
PC000589;31/12/2026;5;60,0;11917,72;🟡 Planejado;C;Fornecedor Beta;10,0;35,3
PC000589;30/01/2027;6;58,0;11538,53;🟡 Planejado;C;Fornecedor Beta;11,0;32,9
PC000695;04/08/2026;1;45,0;7709,14;🚨 Urgente (até 7 dias);C;Fornecedor Beta;25,0;14,7
PC000695;29/08/2026;1;25,0;4278,61;🔴 Prioritário (até 30 dias);C;Fornecedor Beta;25,0;14,7
PC000695;27/09/2026;2;24,0;4049,31;🟡 Planejado;C;Fornecedor Beta;27,0;13,7
PC000695;11/10/2026;3;31,0;5227,72;🟡 Planejado;C;Fornecedor Beta;21,0;17,7
PC000695;02/11/2026;4;33,0;5683,27;🟡 Planejado;C;Fornecedor Beta;19,0;19,4
PC000695;27/11/2026;4;33,0;5671,02;🟡 Planejado;C;Fornecedor Beta;19,0;19,4
PC000695;11/12/2026;5;44,0;7483,2;🟡 Planejado;C;Fornecedor Beta;15,0;25,1
PC000695;04/01/2027;6;47,0;8031,39;🟡 Planejado;C;Fornecedor Beta;14,0;26,6
PC000695;30/01/2027;6;47,0;8060,09;🟡 Planejado;C;Fornecedor Beta;14,0;26,6
PC000730;04/08/2026;1;45,0;12517,59;🚨 Urgente (até 7 dias);C;Fornecedor Gamma;27,0;13,7
PC000730;29/08/2026;1;24,0;6587,96;🔴 Prioritário (até 30 dias);C;Fornecedor Gamma;27,0;13,7
PC000730;17/09/2026;2;27,0;7559,39;🟡 Planejado;C;Fornecedor Gamma;23,0;15,6
PC000730;09/10/2026;3;30,0;8355,62;🟡 Planejado;C;Fornecedor Gamma;21,0;17,1
PC000730;02/11/2026;4;31,0;8623,98;🟡 Planejado;C;Fornecedor Gamma;20,0;17,8
PC000730;28/11/2026;4;32,0;8881,67;🟡 Planejado;C;Fornecedor Gamma;20,0;17,8
PC000730;19/12/2026;5;34,0;9581,69;🟡 Planejado;C;Fornecedor Gamma;19,0;19,5
PC000730;19/01/2027;6;31,0;8673,69;🟡 Planejado;C;Fornecedor Gamma;21,0;17,5
PC000996;19/09/2026;2;15,0;4409,13;🟡 Planejado;C;Fornecedor Alfa;43,0;8,5
PC000996;12/10/2026;3;16,0;4797,79;🟡 Planejado;C;Fornecedor Alfa;40,0;9,1
PC000996;05/11/2026;4;17,0;4995,07;🟡 Planejado;C;Fornecedor Alfa;38,0;9,5
PC000996;01/12/2026;4;17,0;5074,08;🟡 Planejado;C;Fornecedor Alfa;38,0;9,5
PC000996;17/12/2026;5;21,0;6166,8;🟡 Planejado;C;Fornecedor Alfa;31,0;11,6
PC000996;04/01/2027;6;25,0;7311,98;🟡 Planejado;C;Fornecedor Alfa;26,0;14,2
PC000996;29/01/2027;6;24,0;7233,64;🟡 Planejado;C;Fornecedor Alfa;26,0;14,2
PC000899;04/08/2026;1;28,0;4589,61;🚨 Urgente (até 7 dias);C;Fornecedor Beta;25,0;14,5
PC000899;30/08/2026;1;26,0;4276,93;🔴 Prioritário (até 30 dias);C;Fornecedor Beta;25,0;14,5
PC000899;22/09/2026;2;26,0;4278,82;🟡 Planejado;C;Fornecedor Beta;24,0;15,1
PC000899;16/10/2026;3;27,0;4430,85;🟡 Planejado;C;Fornecedor Beta;23,0;15,5
PC000899;08/11/2026;4;29,0;4782,62;🟡 Planejado;C;Fornecedor Beta;22,0;16,6
PC000899;02/12/2026;5;37,0;6152,65;🟡 Planejado;C;Fornecedor Beta;19,0;19,2
PC000899;27/12/2026;5;33,0;5428,51;🟡 Planejado;C;Fornecedor Beta;19,0;19,2
PC000899;10/01/2027;6;43,0;7141,02;🟡 Planejado;C;Fornecedor Beta;15,0;24,8
PC000886;17/08/2026;1;21,0;4421,09;🔴 Prioritário (até 30 dias);C;Fornecedor Alfa;31,0;11,8
PC000886;12/09/2026;2;21,0;4435,57;🟡 Planejado;C;Fornecedor Alfa;31,0;11,8
PC000886;03/10/2026;3;28,0;5958,08;🟡 Planejado;C;Fornecedor Alfa;25,0;14,7
PC000886;28/10/2026;3;25,0;5334,99;🟡 Planejado;C;Fornecedor Alfa;25,0;14,7
PC000886;20/11/2026;4;27,0;5708,77;🟡 Planejado;C;Fornecedor Alfa;24,0;15,4
PC000886;10/12/2026;5;31,0;6487,29;🟡 Planejado;C;Fornecedor Alfa;21,0;17,6
PC000886;06/01/2027;6;29,0;6249,92;🟡 Planejado;C;Fornecedor Alfa;22,0;16,9
PC000223;13/09/2026;2;22,0;4318,41;🟡 Planejado;C;Fornecedor Alfa;30,0;12,3
PC000223;06/10/2026;3;23,0;4672,5;🟡 Planejado;C;Fornecedor Alfa;27,0;13,3
PC000223;01/11/2026;3;24,0;4729,13;🟡 Planejado;C;Fornecedor Alfa;27,0;13,3
PC000223;22/11/2026;4;26,0;5171,75;🟡 Planejado;C;Fornecedor Alfa;25,0;14,6
PC000223;13/12/2026;5;29,0;5763,21;🟡 Planejado;C;Fornecedor Alfa;22,0;16,4
PC000223;01/01/2027;6;37,0;7418,48;🟡 Planejado;C;Fornecedor Alfa;18,0;20,5
PC000223;27/01/2027;6;37,0;7277,03;🟡 Planejado;C;Fornecedor Alfa;18,0;20,5
PC000032;04/08/2026;1;54,0;14560,57;🚨 Urgente (até 7 dias);C;Fornecedor Gamma;18,0;20,2
PC000032;29/08/2026;1;35,0;9409,72;🔴 Prioritário (até 30 dias);C;Fornecedor Gamma;18,0;20,2
PC000032;18/09/2026;2;40,0;10987,61;🟡 Planejado;C;Fornecedor Gamma;16,0;22,9
PC000032;14/10/2026;3;38,0;10385,63;🟡 Planejado;C;Fornecedor Gamma;16,0;22,3
PC000032;04/11/2026;4;43,0;11714,0;🟡 Planejado;C;Fornecedor Gamma;15,0;25,1
PC000032;30/11/2026;4;45,0;12136,98;🟡 Planejado;C;Fornecedor Gamma;15,0;25,1
PC000032;19/12/2026;5;49,0;13393,95;🟡 Planejado;C;Fornecedor Gamma;13,0;28,4
PC000032;16/01/2027;6;47,0;12666,64;🟡 Planejado;C;Fornecedor Gamma;14,0;26,8
PC000564;04/08/2026;1;31,0;4053,94;🚨 Urgente (até 7 dias);C;Fornecedor Alfa;22,0;16,5
PC000564;30/08/2026;1;29,0;3805,59;🔴 Prioritário (até 30 dias);C;Fornecedor Alfa;22,0;16,5
PC000564;20/09/2026;2;31,0;4052,98;🟡 Planejado;C;Fornecedor Alfa;20,0;18,0
PC000564;07/10/2026;3;38,0;4917,37;🟡 Planejado;C;Fornecedor Alfa;16,0;22,2
PC000564;04/11/2026;4;35,0;4496,72;🟡 Planejado;C;Fornecedor Alfa;18,0;20,2
PC000564;30/11/2026;4;36,0;4657,92;🟡 Planejado;C;Fornecedor Alfa;18,0;20,2
PC000564;11/12/2026;5;48,0;6210,62;🟡 Planejado;C;Fornecedor Alfa;13,0;27,6
PC000564;05/01/2027;6;49,0;6299,31;🟡 Planejado;C;Fornecedor Alfa;13,0;27,9
PC000856;03/09/2026;2;38,0;4533,85;🟡 Planejado;C;Fornecedor Delta;20,0;18,0
PC000856;28/09/2026;2;31,0;3684,79;🟡 Planejado;C;Fornecedor Delta;20,0;18,0
PC000856;19/10/2026;3;35,0;4176,6;🟡 Planejado;C;Fornecedor Delta;18,0;19,8
PC000856;06/11/2026;4;43,0;5150,51;🟡 Planejado;C;Fornecedor Delta;15,0;24,4
PC000856;02/12/2026;5;41,0;4874,27;🟡 Planejado;C;Fornecedor Delta;15,0;23,7
PC000856;27/12/2026;5;41,0;4848,28;🟡 Planejado;C;Fornecedor Delta;15,0;23,7
PC000856;18/01/2027;6;44,0;5230,21;🟡 Planejado;C;Fornecedor Delta;14,0;25,3
PC000802;23/09/2026;2;14,0;4687,78;🟡 Planejado;C;Fornecedor Gamma;46,0;7,9
PC000802;18/10/2026;3;14,0;4619,69;🟡 Planejado;C;Fornecedor Gamma;46,0;8,0
PC000802;10/11/2026;4;15,0;5034,23;🟡 Planejado;C;Fornecedor Gamma;43,0;8,5
PC000802;03/12/2026;5;16,0;5243,93;🟡 Planejado;C;Fornecedor Gamma;40,0;9,1
PC000802;29/12/2026;5;16,0;5424,93;🟡 Planejado;C;Fornecedor Gamma;40,0;9,1
PC000802;24/01/2027;6;16,0;5208,97;🟡 Planejado;C;Fornecedor Gamma;41,0;9,0
PC000558;11/08/2026;1;26,0;4840,44;🔴 Prioritário (até 30 dias);C;Fornecedor Beta;25,0;14,7
PC000558;06/09/2026;2;26,0;4972,13;🟡 Planejado;C;Fornecedor Beta;25,0;14,7
PC000558;01/10/2026;2;25,0;4780,9;🟡 Planejado;C;Fornecedor Beta;25,0;14,7
PC000558;27/10/2026;3;26,0;4972,12;🟡 Planejado;C;Fornecedor Beta;25,0;14,7
PC000558;22/11/2026;4;26,0;4972,11;🟡 Planejado;C;Fornecedor Beta;25,0;14,7
PC000558;18/12/2026;5;26,0;4972,11;🟡 Planejado;C;Fornecedor Beta;25,0;14,7
PC000558;13/01/2027;6;26,0;4972,11;🟡 Planejado;C;Fornecedor Beta;25,0;14,7
PC000378;08/08/2026;1;17,0;4121,54;🚨 Urgente (até 7 dias);C;Fornecedor Delta;37,0;9,9
PC000378;07/09/2026;2;15,0;3422,92;🟡 Planejado;C;Fornecedor Delta;43,0;8,5
PC000378;02/10/2026;2;14,0;3413,55;🟡 Planejado;C;Fornecedor Delta;43,0;8,5
PC000378;22/10/2026;3;17,0;3960,21;🟡 Planejado;C;Fornecedor Delta;39,0;9,5
PC000378;05/11/2026;4;22,0;5167,88;🟡 Planejado;C;Fornecedor Delta;29,0;12,7
PC000378;30/11/2026;4;22,0;5105,89;🟡 Planejado;C;Fornecedor Delta;29,0;12,7
PC000378;20/12/2026;5;25,0;5803,09;🟡 Planejado;C;Fornecedor Delta;26,0;14,1
PC000378;14/01/2027;6;25,0;5934,19;🟡 Planejado;C;Fornecedor Delta;25,0;14,3
PC000176;04/08/2026;1;24,0;5990,52;🚨 Urgente (até 7 dias);C;Fornecedor Gamma;38,0;9,7
PC000176;30/08/2026;1;17,0;4270,14;🔴 Prioritário (até 30 dias);C;Fornecedor Gamma;38,0;9,7
PC000176;22/09/2026;2;18,0;4529,9;🟡 Planejado;C;Fornecedor Gamma;35,0;10,3
PC000176;17/10/2026;3;18,0;4442,58;🟡 Planejado;C;Fornecedor Gamma;35,0;10,4
PC000176;02/11/2026;4;25,0;6068,04;🟡 Planejado;C;Fornecedor Gamma;26,0;13,8
PC000176;28/11/2026;4;25,0;6076,51;🟡 Planejado;C;Fornecedor Gamma;26,0;13,8
PC000176;21/12/2026;5;25,0;6169,95;🟡 Planejado;C;Fornecedor Gamma;25,0;14,5
PC000176;08/01/2027;6;30,0;7305,65;🟡 Planejado;C;Fornecedor Gamma;21,0;17,2
PC000473;24/09/2026;2;21,0;8210,27;🟡 Planejado;C;Fornecedor Alfa;31,0;11,6
PC000473;19/10/2026;3;20,0;8099,32;🟡 Planejado;C;Fornecedor Alfa;31,0;11,7
PC000473;13/11/2026;4;20,0;8029,35;🟡 Planejado;C;Fornecedor Alfa;31,0;11,8
PC000473;08/12/2026;5;20,0;8010,18;🟡 Planejado;C;Fornecedor Alfa;31,0;11,8
PC000473;02/01/2027;6;20,0;8005,05;🟡 Planejado;C;Fornecedor Alfa;31,0;11,8
PC000473;28/01/2027;6;21,0;8322,41;🟡 Planejado;C;Fornecedor Alfa;31,0;11,8
PC000833;26/10/2026;3;15,0;3927,73;🟡 Planejado;C;Fornecedor Delta;44,0;8,3
PC000833;13/11/2026;4;17,0;4455,44;🟡 Planejado;C;Fornecedor Delta;37,0;9,7
PC000833;05/12/2026;5;19,0;4942,41;🟡 Planejado;C;Fornecedor Delta;34,0;10,7
PC000833;31/12/2026;5;19,0;5065,71;🟡 Planejado;C;Fornecedor Delta;34,0;10,7
PC000833;20/01/2027;6;21,0;5672,8;🟡 Planejado;C;Fornecedor Delta;30,0;12,0
PC000983;31/08/2026;1;16,0;3418,43;🔴 Prioritário (até 30 dias);C;Fornecedor Alfa;40,0;9,2
PC000983;27/09/2026;2;16,0;3291,06;🟡 Planejado;C;Fornecedor Alfa;41,0;8,9
PC000983;18/10/2026;3;18,0;3708,74;🟡 Planejado;C;Fornecedor Alfa;37,0;9,9
PC000983;06/11/2026;4;20,0;4265,01;🟡 Planejado;C;Fornecedor Alfa;31,0;11,7
PC000983;01/12/2026;4;20,0;4220,38;🟡 Planejado;C;Fornecedor Alfa;31,0;11,7
PC000983;15/12/2026;5;25,0;5300,43;🟡 Planejado;C;Fornecedor Alfa;25,0;14,7
PC000983;09/01/2027;6;26,0;5486,97;🟡 Planejado;C;Fornecedor Alfa;25,0;14,9
PC000851;04/08/2026;1;58,0;7834,65;🚨 Urgente (até 7 dias);C;Fornecedor Alfa;21,0;17,0
PC000851;30/08/2026;1;30,0;4074,22;🔴 Prioritário (até 30 dias);C;Fornecedor Alfa;21,0;17,0
PC000851;28/09/2026;2;27,0;3692,05;🟡 Planejado;C;Fornecedor Alfa;23,0;15,9
PC000851;16/10/2026;3;32,0;4294,11;🟡 Planejado;C;Fornecedor Alfa;20,0;18,5
PC000851;05/11/2026;4;38,0;5146,92;🟡 Planejado;C;Fornecedor Alfa;17,0;21,7
PC000851;01/12/2026;4;39,0;5194,62;🟡 Planejado;C;Fornecedor Alfa;17,0;21,7
PC000851;28/12/2026;5;38,0;5043,15;🟡 Planejado;C;Fornecedor Alfa;17,0;21,2
PC000851;16/01/2027;6;42,0;5604,36;🟡 Planejado;C;Fornecedor Alfa;15,0;24,1
PC000931;29/10/2026;3;15,0;3922,03;🟡 Planejado;C;Fornecedor Alfa;43,0;8,5
PC000931;15/11/2026;4;18,0;4723,99;🟡 Planejado;C;Fornecedor Alfa;36,0;10,2
PC000931;07/12/2026;5;19,0;5026,31;🟡 Planejado;C;Fornecedor Alfa;33,0;11,1
PC000931;01/01/2027;6;22,0;5776,52;🟡 Planejado;C;Fornecedor Alfa;31,0;11,8
PC000931;27/01/2027;6;21,0;5565,77;🟡 Planejado;C;Fornecedor Alfa;31,0;11,8
PC000723;07/08/2026;1;23,0;3299,43;🚨 Urgente (até 7 dias);C;Fornecedor Beta;27,0;13,4
PC000723;01/09/2026;1;23,0;3263,98;🔴 Prioritário (até 30 dias);C;Fornecedor Beta;27,0;13,4
PC000723;26/09/2026;2;24,0;3416,83;🟡 Planejado;C;Fornecedor Beta;27,0;13,6
PC000723;13/10/2026;3;28,0;3974,77;🟡 Planejado;C;Fornecedor Beta;22,0;16,3
PC000723;03/11/2026;4;32,0;4555,9;🟡 Planejado;C;Fornecedor Beta;20,0;18,5
PC000723;29/11/2026;4;33,0;4682,35;🟡 Planejado;C;Fornecedor Beta;20,0;18,5
PC000723;21/12/2026;5;35,0;4971,66;🟡 Planejado;C;Fornecedor Beta;18,0;19,9
PC000723;10/01/2027;6;41,0;5772,87;🟡 Planejado;C;Fornecedor Beta;16,0;22,9
PC000348;29/10/2026;3;23,0;4015,37;🟡 Planejado;C;Fornecedor Delta;27,0;13,3
PC000348;24/11/2026;4;24,0;4073,46;🟡 Planejado;C;Fornecedor Delta;27,0;13,3
PC000348;20/12/2026;5;24,0;4073,46;🟡 Planejado;C;Fornecedor Delta;27,0;13,3
PC000348;15/01/2027;6;24,0;4073,46;🟡 Planejado;C;Fornecedor Delta;27,0;13,3
PC000118;30/08/2026;1;20,0;8028,53;🔴 Prioritário (até 30 dias);C;Fornecedor Gamma;31,0;11,8
PC000118;24/09/2026;2;21,0;8321,39;🟡 Planejado;C;Fornecedor Gamma;31,0;12,0
PC000118;19/10/2026;3;21,0;8276,18;🟡 Planejado;C;Fornecedor Gamma;30,0;12,0
PC000118;13/11/2026;4;21,0;8255,44;🟡 Planejado;C;Fornecedor Gamma;30,0;12,1
PC000118;08/12/2026;5;21,0;8246,5;🟡 Planejado;C;Fornecedor Gamma;30,0;12,1
