Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC002507;48;Prophet;51326,11;[51767.59, 50530.37, 51274.48, 51462.94, 52594.6, 51749.32];0,9;ok;"{""ARIMA"": 8644751.349898716, ""ExponentialSmoothing"": 4461664.459509119, ""SARIMAX"": 17919629.387036476, ""Holt"": 6291838.384014753, ""Prophet"": 3896934.770915009, ""Croston"": 13515964.938461833, ""TSB"": 13515964.938461833}"
PC002197;48;Ensemble;42731,15;[42751.24, 42831.08, 42775.9, 42814.02, 42787.67, 42805.87];0,0;ok;"{""ARIMA"": 8562111.017280705, ""ExponentialSmoothing"": 13332791.504430288, ""SARIMAX"": 44652549.31233414, ""Holt"": 8553372.089886535, ""Prophet"": 12338514.883845434, ""Croston"": 10824080.032437198, ""TSB"": 10824080.032437198, ""Ensemble"": 8406063.68091865}"
PC004179;48;Ensemble;38280,97;[43087.5, 42212.0, 43503.74, 42068.83, 40837.09, 42865.21];12,6;ok;"{""ARIMA"": 3681943.506746862, ""ExponentialSmoothing"": 3558906.221883233, ""SARIMAX"": 29324303.187745366, ""Holt"": 3362915.625101412, ""Prophet"": 2970711.4308161456, ""Croston"": 4658694.192124241, ""TSB"": 4658694.192124241, ""Ensemble"": 2558742.1218222906}"
PC000213;48;ARIMA;43665,17;[44107.63, 44301.29, 44386.06, 44423.16, 44439.4, 44446.51];1,0;ok;"{""ARIMA"": 14323171.136551382, ""ExponentialSmoothing"": 17912423.22057781, ""SARIMAX"": 121209784.12078007, ""Holt"": 15131440.552839493, ""Prophet"": 20972158.109309513, ""Croston"": 14460172.261811743, ""TSB"": 14460172.261811743, ""Ensemble"": 14413362.809048407}"
PC002699;48;Prophet;36801,89;[63400.14, 33680.83, 33900.69, 36254.92, 34169.49, 36982.6];72,3;ok;"{""ARIMA"": 151826814.32290483, ""ExponentialSmoothing"": 4047018.781101767, ""SARIMAX"": 3715324.1412520166, ""Holt"": 181202213.77275434, ""Prophet"": 2966114.395316755, ""Croston"": 156743934.3207709, ""TSB"": 156743934.3207709}"
PC005011;48;Ensemble;40518,99;[42602.43, 42691.51, 42460.17, 42456.16, 43292.82, 43813.79];5,1;ok;"{""ARIMA"": 10406971.654835379, ""ExponentialSmoothing"": 8935338.08106102, ""SARIMAX"": 15151175.252625337, ""Holt"": 9537783.485113844, ""Prophet"": 8619097.43510945, ""Croston"": 10027219.665524283, ""TSB"": 10027219.665524283, ""Ensemble"": 8268052.2939867815}"
PC005600;48;Prophet;45196,13;[42577.4, 43379.78, 42190.66, 42837.37, 41496.47, 44137.14];-5,8;ok;"{""ARIMA"": 32739096.754256885, ""ExponentialSmoothing"": 5740837.877857911, ""SARIMAX"": 53288501.96244452, ""Holt"": 33530307.74508329, ""Prophet"": 4971905.3296735, ""Croston"": 6593370.145689192, ""TSB"": 6593370.145689192}"
PC003989;48;Holt;41825,53;[43563.62, 43650.6, 43720.19, 43775.87, 43820.4, 43856.03];4,2;ok;"{""ARIMA"": 30466247.679854635, ""ExponentialSmoothing"": 14270813.093406143, ""SARIMAX"": 15878237.022636935, ""Holt"": 9214521.916129211, ""Prophet"": 15896200.947712949, ""Croston"": 10541300.18510956, ""TSB"": 10541300.18510956, ""Ensemble"": 9625805.423421366}"
PC008275;48;Holt;43922,4;[42906.88, 42950.51, 42985.41, 43013.33, 43035.67, 43053.54];-2,3;ok;"{""ARIMA"": 2930286.1654226626, ""ExponentialSmoothing"": 4307345.694709888, ""SARIMAX"": 4526427.783616356, ""Holt"": 1440366.3649351131, ""Prophet"": 2956525.0355744045, ""Croston"": 2422327.4426677413, ""TSB"": 2422327.4426677413}"
PC002835;48;SARIMAX;42948,2;[43249.92, 44379.36, 44653.48, 46157.76, 45659.1, 45813.57];0,7;ok;"{""ARIMA"": 2330962.071640232, ""ExponentialSmoothing"": 5188322.670259547, ""SARIMAX"": 1378138.8944597573, ""Holt"": 2116427.4841796258, ""Prophet"": 4855492.278711537, ""Croston"": 2727733.397603892, ""TSB"": 2727733.397603892}"
PC005203;48;ExponentialSmoothing;50061,41;[47890.05, 49798.25, 47973.47, 51166.36, 49566.67, 52045.88];-4,3;ok;"{""ARIMA"": 5644577.603942228, ""ExponentialSmoothing"": 4032880.2510804427, ""SARIMAX"": 7016665.321455531, ""Holt"": 7753469.629564342, ""Prophet"": 6554523.034927209, ""Croston"": 28272122.684036866, ""TSB"": 28272122.684036866}"
PC008042;48;ARIMA;41494,95;[40911.67, 40789.27, 40763.58, 40758.19, 40757.06, 40756.83];-1,4;ok;"{""ARIMA"": 3377938.947652349, ""ExponentialSmoothing"": 4909859.499507579, ""SARIMAX"": 11120600.898087561, ""Holt"": 3684677.604423422, ""Prophet"": 6210594.865786269, ""Croston"": 3443900.551258138, ""TSB"": 3443900.551258138, ""Ensemble"": 3420629.937725157}"
PC005930;48;Ensemble;33955,61;[63110.85, 35380.01, 35630.27, 34218.9, 36821.42, 37160.15];85,9;ok;"{""ARIMA"": 177637855.74903685, ""ExponentialSmoothing"": 17281322.81505381, ""SARIMAX"": 18525906.3033345, ""Holt"": 204621546.0018368, ""Prophet"": 15330215.539453106, ""Croston"": 178632865.5596861, ""TSB"": 178632865.5596861, ""Ensemble"": 14615944.039606802}"
PC007379;48;Prophet;32948,25;[36318.25, 38103.08, 37191.98, 41951.11, 42735.41, 42305.09];10,2;ok;"{""ARIMA"": 53685563.08061317, ""ExponentialSmoothing"": 14082006.6948214, ""SARIMAX"": 22687532.363922264, ""Holt"": 46620933.068486504, ""Prophet"": 12158649.610549664, ""Croston"": 29015956.190212816, ""TSB"": 29015956.190212816}"
PC009941;48;Croston;41029,19;[39769.72, 39769.72, 39769.72, 39769.72, 39769.72, 39769.72];-3,1;ok;"{""ARIMA"": 11794568.264782367, ""ExponentialSmoothing"": 6864774.361745133, ""SARIMAX"": 26870822.816083208, ""Holt"": 9617681.056166902, ""Prophet"": 9960632.34931958, ""Croston"": 6447313.132853046, ""TSB"": 6447313.132853046, ""Ensemble"": 6512401.502424657}"
PC000981;48;Holt;44400,84;[44482.02, 44692.39, 44860.69, 44995.33, 45103.04, 45189.21];0,2;ok;"{""ARIMA"": 9070295.562378932, ""ExponentialSmoothing"": 11359841.271036686, ""SARIMAX"": 12258488.0169482, ""Holt"": 5305302.720751692, ""Prophet"": 9404530.399239069, ""Croston"": 21696644.082295917, ""TSB"": 21696644.082295917}"
PC002571;48;Holt;43043,76;[39818.8, 39865.0, 39901.96, 39931.52, 39955.18, 39974.1];-7,5;ok;"{""ARIMA"": 12920344.473991828, ""ExponentialSmoothing"": 7956043.071416092, ""SARIMAX"": 29311052.630179968, ""Holt"": 6296262.420822032, ""Prophet"": 7936667.2276470745, ""Croston"": 6802798.97643735, ""TSB"": 6802798.97643735, ""Ensemble"": 6463167.13876678}"
PC000011;48;Prophet;30151,69;[37546.94, 36783.19, 38960.98, 41961.1, 41696.77, 40923.08];24,5;ok;"{""ARIMA"": 91186017.51576202, ""ExponentialSmoothing"": 10690641.69279051, ""SARIMAX"": 82317689.1485647, ""Holt"": 77910119.85589145, ""Prophet"": 9106502.282945672, ""Croston"": 22580633.169301275, ""TSB"": 22580633.169301275}"
PC000064;48;SARIMAX;29972,66;[58172.13, 32459.91, 29796.04, 29392.62, 28965.75, 30914.4];94,1;ok;"{""ARIMA"": 138450709.81051388, ""ExponentialSmoothing"": 8324818.090804119, ""SARIMAX"": 6752105.257912547, ""Holt"": 180542901.56354678, ""Prophet"": 8907471.469932687, ""Croston"": 144764731.84289077, ""TSB"": 144764731.84289077}"
PC001811;48;Croston;32817,52;[35361.26, 35361.26, 35361.26, 35361.26, 35361.26, 35361.26];7,8;ok;"{""ARIMA"": 29924044.899333507, ""ExponentialSmoothing"": 10711671.442621924, ""SARIMAX"": 12944523.74453955, ""Holt"": 20024974.81268746, ""Prophet"": 7954663.6613072865, ""Croston"": 5944550.308111799, ""TSB"": 5944550.308111799}"
PC005461;48;ARIMA;34314,93;[34319.91, 34320.62, 34320.72, 34320.74, 34320.74, 34320.74];0,0;ok;"{""ARIMA"": 6514047.444101005, ""ExponentialSmoothing"": 11293075.857839026, ""SARIMAX"": 7495313.5977468565, ""Holt"": 7685403.046230822, ""Prophet"": 10658561.337170498, ""Croston"": 8121988.884022635, ""TSB"": 8121988.884022635, ""Ensemble"": 6655880.3216768885}"
PC003605;48;SARIMAX;42666,53;[43746.52, 44541.53, 46621.55, 46881.5, 47417.64, 49389.03];2,5;ok;"{""ARIMA"": 10611029.559663285, ""ExponentialSmoothing"": 13483411.649629598, ""SARIMAX"": 5793543.197185124, ""Holt"": 5829226.414332647, ""Prophet"": 10035994.553968256, ""Croston"": 19412509.931342933, ""TSB"": 19412509.931342933}"
PC004000;48;Ensemble;38497,9;[41035.55, 41573.16, 40493.28, 42223.8, 41411.97, 42071.37];6,6;ok;"{""ARIMA"": 8188150.871438398, ""ExponentialSmoothing"": 4848384.408015009, ""SARIMAX"": 6108630.776385981, ""Holt"": 4890790.24767734, ""Prophet"": 5671907.323371746, ""Croston"": 17404922.015854828, ""TSB"": 17404922.015854828, ""Ensemble"": 4007671.8789927713}"
PC002389;14;Croston;122262,99;[118656.5, 118656.5, 118656.5, 118656.5, 118656.5, 118656.5];-2,9;ok;"{""ARIMA"": 117076758.75688784, ""ExponentialSmoothing"": 32686793.17404375, ""SARIMAX"": Infinity, ""Holt"": 102929969.72979505, ""Prophet"": 452521414773.9875, ""Croston"": 25181684.51840374, ""TSB"": 25181684.51840374, ""Ensemble"": 26841611.77993314}"
PC007315;48;Holt;36269,75;[35684.78, 35878.24, 36033.01, 36156.83, 36255.88, 36335.13];-1,6;ok;"{""ARIMA"": 6887239.212206802, ""ExponentialSmoothing"": 2996287.9195711706, ""SARIMAX"": 12374114.52906655, ""Holt"": 1960223.3329825273, ""Prophet"": 3497993.6281642225, ""Croston"": 2217618.157846021, ""TSB"": 2217618.157846021, ""Ensemble"": 1968018.9476085731}"
PC005162;13;Média Móvel;122104,4;[116314.33, 116314.33, 116314.33, 116314.33, 116314.33, 116314.33];-4,7;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC004768;48;Ensemble;31096,85;[33498.56, 32490.66, 32987.11, 33331.39, 33023.23, 33138.2];7,7;ok;"{""ARIMA"": 2675692.0429159845, ""ExponentialSmoothing"": 5054261.893595103, ""SARIMAX"": 2619301.488979559, ""Holt"": 3029262.921219045, ""Prophet"": 4578861.54978346, ""Croston"": 3717540.061271398, ""TSB"": 3717540.061271398, ""Ensemble"": 2267180.50003995}"
PC001312;22;Croston;69917,94;[72036.21, 72036.21, 72036.21, 72036.21, 72036.21, 72036.21];3,0;ok;"{""ARIMA"": 85509791.18206368, ""ExponentialSmoothing"": 27125532.25628583, ""SARIMAX"": Infinity, ""Holt"": 22877763.73423711, ""Prophet"": 903112577.1535915, ""Croston"": 12560842.368058302, ""TSB"": 12560842.368058302}"
PC009824;48;Prophet;28530,3;[53966.92, 30801.09, 28294.05, 30111.31, 29398.04, 30300.71];89,2;ok;"{""ARIMA"": 79552960.35323614, ""ExponentialSmoothing"": 6635070.757532228, ""SARIMAX"": 15434864.816255404, ""Holt"": 122090266.76490013, ""Prophet"": 3174991.5198748275, ""Croston"": 81214957.00133538, ""TSB"": 81214957.00133538}"
PC003050;13;Média Móvel;127410,4;[119044.84, 119044.84, 119044.84, 119044.84, 119044.84, 119044.84];-6,6;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC007648;48;Ensemble;32803,62;[33130.15, 33185.41, 33229.62, 33264.98, 33293.28, 33315.91];1,0;ok;"{""ARIMA"": 18013291.811036512, ""ExponentialSmoothing"": 9215256.300699322, ""SARIMAX"": 16880944.237875056, ""Holt"": 8123796.061258085, ""Prophet"": 9700783.855339942, ""Croston"": 6744263.153744854, ""TSB"": 6744263.153744854, ""Ensemble"": 6566976.150441221}"
PC006826;48;Croston;27726,38;[32339.92, 32339.92, 32339.92, 32339.92, 32339.92, 32339.92];16,6;ok;"{""ARIMA"": 10581518.805334702, ""ExponentialSmoothing"": 12280177.052087093, ""SARIMAX"": 15565335.521467125, ""Holt"": 7047775.923826023, ""Prophet"": 12189312.44129543, ""Croston"": 5858752.851551265, ""TSB"": 5858752.851551265, ""Ensemble"": 6145686.572307143}"
PC003562;48;Ensemble;29934,94;[31233.59, 30561.22, 30661.77, 31339.62, 30453.09, 31352.81];4,3;ok;"{""ARIMA"": 3003559.6043990604, ""ExponentialSmoothing"": 3370434.010711632, ""SARIMAX"": 3857148.7754941345, ""Holt"": 3021270.90696971, ""Prophet"": 3862735.9491913468, ""Croston"": 3685664.6788978497, ""TSB"": 3685664.6788978497, ""Ensemble"": 2861621.6919659413}"
PC008853;48;ExponentialSmoothing;30905,98;[32491.05, 31475.28, 32787.11, 31932.85, 32881.24, 30508.59];5,1;ok;"{""ARIMA"": 9270754.992713766, ""ExponentialSmoothing"": 2839104.6842611297, ""SARIMAX"": 4545776.787462569, ""Holt"": 4317745.126049123, ""Prophet"": 4236580.754397231, ""Croston"": 4243249.4078168245, ""TSB"": 4243249.4078168245}"
PC006867;48;Prophet;33021,62;[32584.5, 31729.11, 30287.38, 30942.95, 31889.23, 31717.35];-1,3;ok;"{""ARIMA"": 5816519.70304022, ""ExponentialSmoothing"": 879387.0118304179, ""SARIMAX"": 10403772.676427683, ""Holt"": 6939686.499479444, ""Prophet"": 318807.12505635904, ""Croston"": 1215862.1057628824, ""TSB"": 1215862.1057628824}"
PC004992;48;Croston;33038,02;[30911.59, 30911.59, 30911.59, 30911.59, 30911.59, 30911.59];-6,4;ok;"{""ARIMA"": 9718301.166237788, ""ExponentialSmoothing"": 3761617.6195176584, ""SARIMAX"": 16839505.900056858, ""Holt"": 5008592.295024072, ""Prophet"": 2801512.6700213593, ""Croston"": 1893761.6754803322, ""TSB"": 1893761.6754803322}"
PC000896;48;Ensemble;27897,41;[29275.12, 30920.12, 32897.37, 32696.24, 33613.11, 35161.01];4,9;ok;"{""ARIMA"": 34224261.636351794, ""ExponentialSmoothing"": 7326086.473285455, ""SARIMAX"": 8534053.421868239, ""Holt"": 26289305.3704122, ""Prophet"": 8879355.098366354, ""Croston"": 12724645.779373156, ""TSB"": 12724645.779373156, ""Ensemble"": 6164386.703417197}"
PC009664;48;Prophet;28513,09;[26090.92, 27750.03, 28613.52, 31302.35, 34330.9, 33496.19];-8,5;ok;"{""ARIMA"": 74214185.55080007, ""ExponentialSmoothing"": 5782454.368451641, ""SARIMAX"": 48299810.56418082, ""Holt"": 65082590.37838984, ""Prophet"": 3965573.5937450384, ""Croston"": 7948144.100605478, ""TSB"": 7948144.100605478}"
PC006411;48;Ensemble;28320,29;[29446.26, 29085.99, 29776.02, 29720.62, 29345.82, 32065.39];4,0;ok;"{""ARIMA"": 4864149.033325354, ""ExponentialSmoothing"": 3783149.4394836277, ""SARIMAX"": 3855141.443605861, ""Holt"": 5070184.309055927, ""Prophet"": 3907381.1332468763, ""Croston"": 5371922.227043191, ""TSB"": 5371922.227043191, ""Ensemble"": 3515303.164913368}"
PC004309;48;ARIMA;29494,27;[30375.28, 30236.25, 30258.19, 30254.73, 30255.27, 30255.19];3,0;ok;"{""ARIMA"": 2797753.177895077, ""ExponentialSmoothing"": 6588414.144077786, ""SARIMAX"": 4822863.559766218, ""Holt"": 3085708.95916543, ""Prophet"": 6318027.196156279, ""Croston"": 4732364.35758577, ""TSB"": 4732364.35758577}"
PC007808;48;ExponentialSmoothing;30636,31;[29464.52, 30286.79, 30050.2, 32065.27, 29361.38, 33033.98];-3,8;ok;"{""ARIMA"": 26549576.71987981, ""ExponentialSmoothing"": 1544338.3551431678, ""SARIMAX"": 5504571.168579954, ""Holt"": 5751680.154576334, ""Prophet"": 2092995.961241796, ""Croston"": 5867602.923452555, ""TSB"": 5867602.923452555}"
PC001898;48;ExponentialSmoothing;25736,68;[47858.12, 26297.42, 27917.45, 27421.25, 26291.68, 29070.63];86,0;ok;"{""ARIMA"": 79202891.95831695, ""ExponentialSmoothing"": 3682204.5925134458, ""SARIMAX"": 4970579.288513494, ""Holt"": 83132042.08315806, ""Prophet"": 3787549.6744111986, ""Croston"": 79003229.03641926, ""TSB"": 79003229.03641926}"
PC009152;48;ARIMA;34848,99;[34782.88, 34765.35, 34760.7, 34759.47, 34759.14, 34759.05];-0,2;ok;"{""ARIMA"": 2496458.269227433, ""ExponentialSmoothing"": 4849469.155361788, ""SARIMAX"": 2633571.529952899, ""Holt"": 3279111.460621454, ""Prophet"": 3023224.232477481, ""Croston"": 10649523.569615526, ""TSB"": 10649523.569615526, ""Ensemble"": 2532455.4341883645}"
PC007082;48;ExponentialSmoothing;26608,18;[26653.06, 26579.41, 29413.42, 31111.78, 30077.99, 33629.36];0,2;ok;"{""ARIMA"": 10818272.813739678, ""ExponentialSmoothing"": 5347067.532523552, ""SARIMAX"": 12631195.769416317, ""Holt"": 12032782.984646656, ""Prophet"": 7066025.065525256, ""Croston"": 8361850.288941823, ""TSB"": 8361850.288941823}"
PC003541;48;ARIMA;28645,08;[29483.62, 29617.88, 29639.37, 29642.82, 29643.37, 29643.45];2,9;ok;"{""ARIMA"": 3144471.3048172747, ""ExponentialSmoothing"": 4647888.007540214, ""SARIMAX"": 8182485.73644156, ""Holt"": 4559270.824900301, ""Prophet"": 4520806.2066575, ""Croston"": 3734026.463701155, ""TSB"": 3734026.463701155, ""Ensemble"": 3503993.140016144}"
PC005387;48;Holt;30368,42;[28376.53, 28422.79, 28459.79, 28489.4, 28513.08, 28532.03];-6,6;ok;"{""ARIMA"": 1665410.1987825322, ""ExponentialSmoothing"": 1951167.5971773807, ""SARIMAX"": 2928780.15859746, ""Holt"": 1633932.2471678548, ""Prophet"": 1739751.8422983752, ""Croston"": 1669076.5342360698, ""TSB"": 1669076.5342360698, ""Ensemble"": 1654307.0863348953}"
PC002259;48;ARIMA;25932,72;[25998.58, 26054.5, 26101.99, 26142.31, 26176.54, 26205.61];0,3;ok;"{""ARIMA"": 4011749.650067888, ""ExponentialSmoothing"": 5568332.865850975, ""SARIMAX"": 13862442.104324982, ""Holt"": 5157907.578457835, ""Prophet"": 6737780.672735139, ""Croston"": 4219826.467919565, ""TSB"": 4219826.467919565, ""Ensemble"": 4140643.818987943}"
PC000234;48;ExponentialSmoothing;23733,27;[25396.05, 25556.69, 29082.45, 29580.4, 31297.82, 31733.02];7,0;ok;"{""ARIMA"": 18632523.781200092, ""ExponentialSmoothing"": 1173121.0286773057, ""SARIMAX"": 17955941.21558615, ""Holt"": 15649960.318585033, ""Prophet"": 1554698.9205252652, ""Croston"": 5499036.688072146, ""TSB"": 5499036.688072146}"
PC003531;48;Prophet;22224,77;[26756.62, 27131.56, 28500.64, 30005.25, 31594.46, 31210.46];20,4;ok;"{""ARIMA"": 14701136.961462012, ""ExponentialSmoothing"": 7275956.592504915, ""SARIMAX"": 8647910.030523032, ""Holt"": 14230013.398672648, ""Prophet"": 6887213.9655915415, ""Croston"": 10540405.685368262, ""TSB"": 10540405.685368262, ""Ensemble"": 7264740.9672641205}"
PC008320;48;Ensemble;22968,61;[44716.67, 23366.82, 24551.2, 23139.45, 23768.1, 26783.43];94,7;ok;"{""ARIMA"": 62004821.42614689, ""ExponentialSmoothing"": 3497438.1995652397, ""SARIMAX"": 3075124.259645754, ""Holt"": 68648740.71244308, ""Prophet"": 2918917.3702051253, ""Croston"": 61849895.75581851, ""TSB"": 61849895.75581851, ""Ensemble"": 2681559.965519568}"
PC006186;48;Ensemble;31068,63;[28293.22, 27759.83, 27877.56, 27908.53, 27959.5, 27870.83];-8,9;ok;"{""ARIMA"": 17218571.609097783, ""ExponentialSmoothing"": 10792837.030657599, ""SARIMAX"": 33187471.367334377, ""Holt"": 11884548.178326279, ""Prophet"": 12856296.519366434, ""Croston"": 10238882.022486417, ""TSB"": 10238882.022486417, ""Ensemble"": 10208090.791505825}"
PC006720;48;SARIMAX;22647,8;[28558.91, 27469.24, 31173.36, 29783.72, 32097.51, 31617.27];26,1;ok;"{""ARIMA"": 20224874.34709787, ""ExponentialSmoothing"": 3511012.388927238, ""SARIMAX"": 2430965.344471945, ""Holt"": 41826666.700403415, ""Prophet"": 3570395.944728835, ""Croston"": 8781481.516531581, ""TSB"": 8781481.516531581}"
PC000810;48;ExponentialSmoothing;22049,75;[43123.68, 22033.37, 23171.35, 23203.73, 22974.57, 25688.55];95,6;ok;"{""ARIMA"": 59363525.829191715, ""ExponentialSmoothing"": 3512690.79097187, ""SARIMAX"": 37132711.25540655, ""Holt"": 62910762.2059272, ""Prophet"": 4497948.586873742, ""Croston"": 59323402.47063282, ""TSB"": 59323402.47063282}"
PC009685;48;ARIMA;27054,17;[26971.97, 27049.26, 26976.59, 27044.91, 26980.68, 27041.07];-0,3;ok;"{""ARIMA"": 1629279.0252057805, ""ExponentialSmoothing"": 9538821.89897464, ""SARIMAX"": 2572801.7733241064, ""Holt"": 4864995.751525317, ""Prophet"": 12303698.776192782, ""Croston"": 5268531.4028093815, ""TSB"": 5268531.4028093815}"
PC002773;48;ExponentialSmoothing;24985,91;[41064.68, 22007.59, 21413.13, 22610.96, 22820.89, 23368.46];64,4;ok;"{""ARIMA"": 62794670.05923761, ""ExponentialSmoothing"": 3461774.0549022295, ""SARIMAX"": 12945507.180827618, ""Holt"": 82701799.75012565, ""Prophet"": 4465015.109062421, ""Croston"": 65480604.31813236, ""TSB"": 65480604.31813236}"
PC002848;48;ExponentialSmoothing;19235,08;[42517.77, 21370.62, 22667.52, 22994.84, 22739.16, 23393.59];121,0;ok;"{""ARIMA"": 63725263.893997245, ""ExponentialSmoothing"": 6117787.10187462, ""SARIMAX"": 13282568.795869922, ""Holt"": 65896073.8923648, ""Prophet"": 7201734.1287153065, ""Croston"": 64739271.18658174, ""TSB"": 64739271.18658174}"
PC005568;48;Prophet;21692,15;[25860.97, 23451.78, 26401.8, 25982.73, 28411.27, 26867.65];19,2;ok;"{""ARIMA"": 14176997.928715656, ""ExponentialSmoothing"": 3658850.388030466, ""SARIMAX"": 11813847.383433789, ""Holt"": 8869488.601847058, ""Prophet"": 2824471.8094407283, ""Croston"": 4703451.668068026, ""TSB"": 4703451.668068026}"
PC004384;48;SARIMAX;24471,38;[27333.37, 28493.22, 27903.23, 29607.53, 31017.24, 31382.15];11,7;ok;"{""ARIMA"": 8228944.377116099, ""ExponentialSmoothing"": 3815392.0452171, ""SARIMAX"": 1779076.625594113, ""Holt"": 6874508.704058278, ""Prophet"": 2374415.169299604, ""Croston"": 3247804.9777515954, ""TSB"": 3247804.9777515954}"
PC002453;17;ExponentialSmoothing;76674,58;[71731.2, 71732.21, 71733.02, 71733.67, 71734.19, 71734.6];-6,4;ok;"{""ARIMA"": 41636584.9464343, ""ExponentialSmoothing"": 15859405.688263059, ""SARIMAX"": Infinity, ""Holt"": 15876120.68474821, ""Prophet"": 298970847424.61957, ""Croston"": 22500818.995910894, ""TSB"": 22500818.995910894}"
PC000490;48;ExponentialSmoothing;22580,25;[24573.86, 23505.81, 24857.25, 25056.64, 24874.14, 26069.06];8,8;ok;"{""ARIMA"": 7289298.470929201, ""ExponentialSmoothing"": 4429465.87567079, ""SARIMAX"": 8982912.208391236, ""Holt"": 6248055.787017621, ""Prophet"": 5502677.1485309275, ""Croston"": 6444959.726546303, ""TSB"": 6444959.726546303}"
