Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC001389;48;SARIMAX;515064,67;[963402.49, 467017.55, 535508.52, 491279.71, 488494.37, 509980.87];87,0;ok;"{""ARIMA"": 12634592145.548197, ""ExponentialSmoothing"": 6920783638.892392, ""SARIMAX"": 3437433649.789751, ""Holt"": 18214939583.021954, ""Prophet"": 6344974165.905021, ""Croston"": 13368855478.527033, ""TSB"": 13368855478.527033}"
PC009988;48;ExponentialSmoothing;516471,01;[533940.1, 565518.16, 590286.16, 627133.54, 631083.04, 675047.2];3,4;ok;"{""ARIMA"": 13742708156.070625, ""ExponentialSmoothing"": 504980360.7993384, ""SARIMAX"": 1403200012.2343988, ""Holt"": 13573342519.555513, ""Prophet"": 875538745.9009, ""Croston"": 2799166703.236037, ""TSB"": 2799166703.236037}"
PC005756;48;ARIMA;552842,9;[555279.79, 555626.47, 555675.79, 555682.81, 555683.81, 555683.95];0,4;ok;"{""ARIMA"": 1154052241.380126, ""ExponentialSmoothing"": 1883990179.119255, ""SARIMAX"": 2544938051.359367, ""Holt"": 2174094201.228268, ""Prophet"": 1843728446.372488, ""Croston"": 1593412512.7316897, ""TSB"": 1593412512.7316897}"
PC002381;48;Holt;571315,29;[591235.89, 590986.86, 590787.64, 590628.26, 590500.75, 590398.75];3,5;ok;"{""ARIMA"": 306817336.6175665, ""ExponentialSmoothing"": 2168378542.1793404, ""SARIMAX"": 836806874.4822688, ""Holt"": 249688194.7159829, ""Prophet"": 1697890438.206051, ""Croston"": 611539408.0058388, ""TSB"": 611539408.0058388}"
PC005556;48;ExponentialSmoothing;698641,39;[675305.34, 672454.84, 662680.83, 690937.96, 700738.95, 743042.76];-3,3;ok;"{""ARIMA"": 3750989825.118944, ""ExponentialSmoothing"": 1060975615.5777477, ""SARIMAX"": 3999432161.4302845, ""Holt"": 1336382174.2206147, ""Prophet"": 3900960138.2884936, ""Croston"": 5927017436.373608, ""TSB"": 5927017436.373608}"
PC007705;48;SARIMAX;426954,58;[874870.37, 476531.47, 467190.21, 385983.66, 420918.61, 422436.93];104,9;ok;"{""ARIMA"": 27204540862.855236, ""ExponentialSmoothing"": 1528914335.5095737, ""SARIMAX"": 951522434.6117767, ""Holt"": 40939477828.42562, ""Prophet"": 2207183280.4674277, ""Croston"": 28417210348.73765, ""TSB"": 28417210348.73765}"
PC008729;48;Prophet;527627,6;[909353.57, 479137.07, 463094.51, 487089.08, 463334.2, 497781.12];72,3;ok;"{""ARIMA"": 24321319726.9362, ""ExponentialSmoothing"": 4297289506.1256695, ""SARIMAX"": 8411331942.952632, ""Holt"": 38159719460.53573, ""Prophet"": 4273289476.786373, ""Croston"": 26181818352.939133, ""TSB"": 26181818352.939133}"
PC009212;48;Prophet;609257,58;[660164.65, 624280.91, 644326.88, 636698.98, 654588.16, 696606.9];8,4;ok;"{""ARIMA"": 1576319659.5327294, ""ExponentialSmoothing"": 1630270661.6983795, ""SARIMAX"": 1779022175.1704848, ""Holt"": 1506264475.0688674, ""Prophet"": 1133788735.8526776, ""Croston"": 4331175178.023599, ""TSB"": 4331175178.023599}"
PC000943;48;Holt;511197,21;[531604.17, 530041.92, 528792.12, 527792.28, 526992.41, 526352.51];4,0;ok;"{""ARIMA"": 984381650.7167581, ""ExponentialSmoothing"": 1532168472.3893814, ""SARIMAX"": 3771834772.4091477, ""Holt"": 511972254.54858655, ""Prophet"": 2477461805.8955655, ""Croston"": 573356832.2936136, ""TSB"": 573356832.2936136, ""Ensemble"": 539556147.9405218}"
PC007834;48;SARIMAX;465574,7;[831090.13, 490118.97, 462658.32, 501161.79, 492338.9, 479310.02];78,5;ok;"{""ARIMA"": 16022509113.07628, ""ExponentialSmoothing"": 2692277979.188849, ""SARIMAX"": 2174594464.9852033, ""Holt"": 17417043593.207638, ""Prophet"": 3187707997.8678355, ""Croston"": 16698165641.982779, ""TSB"": 16698165641.982779}"
PC006552;48;Prophet;458394,39;[937712.05, 455763.23, 486988.13, 450636.83, 472940.13, 464396.48];104,6;ok;"{""ARIMA"": 27230792052.55324, ""ExponentialSmoothing"": 2217255779.3280935, ""SARIMAX"": 2916995937.3165593, ""Holt"": 38584628982.323814, ""Prophet"": 1330717203.1351786, ""Croston"": 29468790691.298218, ""TSB"": 29468790691.298218}"
PC000572;48;SARIMAX;437988,76;[849352.56, 424904.96, 444767.52, 428353.25, 489394.78, 449876.65];93,9;ok;"{""ARIMA"": 22692242025.414867, ""ExponentialSmoothing"": 3715297924.1554985, ""SARIMAX"": 2097517259.4524167, ""Holt"": 25314525055.51237, ""Prophet"": 2911472691.5205474, ""Croston"": 23592687728.5941, ""TSB"": 23592687728.5941}"
PC005191;48;Prophet;523274,49;[516642.97, 521258.83, 534999.18, 503872.1, 504299.57, 536145.14];-1,3;ok;"{""ARIMA"": 1137722661.3186162, ""ExponentialSmoothing"": 1487211091.6816568, ""SARIMAX"": 1071264721.4526442, ""Holt"": 1116144018.3223825, ""Prophet"": 727548691.5659062, ""Croston"": 1110809053.0104373, ""TSB"": 1110809053.0104373}"
PC006555;48;Prophet;464733,68;[850754.8, 456122.56, 453573.32, 463712.0, 467959.42, 485086.48];83,1;ok;"{""ARIMA"": 26842926653.815643, ""ExponentialSmoothing"": 672166558.5768863, ""SARIMAX"": 2356255210.287605, ""Holt"": 27510404605.37344, ""Prophet"": 603884164.8535295, ""Croston"": 26936484236.984146, ""TSB"": 26936484236.984146}"
PC002750;48;ExponentialSmoothing;474981,41;[481707.59, 490910.96, 517444.61, 530507.11, 530110.45, 610232.52];1,4;ok;"{""ARIMA"": 4789244448.438318, ""ExponentialSmoothing"": 822939851.9136506, ""SARIMAX"": 2676217589.792846, ""Holt"": 4782993788.196184, ""Prophet"": 1039215134.5995288, ""Croston"": 2936569821.075972, ""TSB"": 2936569821.075972}"
PC009026;48;ExponentialSmoothing;448035,25;[863954.98, 412205.09, 428090.04, 451518.44, 466278.7, 457194.82];92,8;ok;"{""ARIMA"": 24994160807.26532, ""ExponentialSmoothing"": 1402442066.991422, ""SARIMAX"": 6611412068.665809, ""Holt"": 30539278530.651554, ""Prophet"": 2400732901.592319, ""Croston"": 26468827503.9717, ""TSB"": 26468827503.9717}"
PC003838;48;ExponentialSmoothing;416859,07;[830621.84, 411975.28, 451254.53, 411295.38, 433305.93, 435884.07];99,3;ok;"{""ARIMA"": 20521111124.87082, ""ExponentialSmoothing"": 2149409225.64717, ""SARIMAX"": 7158202526.370919, ""Holt"": 23545710427.889175, ""Prophet"": 2551389496.694702, ""Croston"": 21068904193.302876, ""TSB"": 21068904193.302876}"
PC003055;48;ExponentialSmoothing;396128,63;[816905.32, 427128.64, 443710.61, 453241.86, 446751.41, 459275.56];106,2;ok;"{""ARIMA"": 21933067205.364796, ""ExponentialSmoothing"": 555301193.3215636, ""SARIMAX"": 4456772227.929668, ""Holt"": 22434190829.08356, ""Prophet"": 595836691.4169816, ""Croston"": 21748851721.127506, ""TSB"": 21748851721.127506}"
PC002244;48;Holt;514011,13;[492478.37, 492538.3, 492586.24, 492624.6, 492655.28, 492679.83];-4,2;ok;"{""ARIMA"": 4649068895.856419, ""ExponentialSmoothing"": 2607175619.6331387, ""SARIMAX"": 2888344239.587663, ""Holt"": 1485247803.510525, ""Prophet"": 2842449443.3926444, ""Croston"": 1504749310.3010397, ""TSB"": 1504749310.3010397, ""Ensemble"": 1495791158.8926516}"
PC002317;48;Prophet;429091,22;[860867.91, 445116.79, 436310.74, 427436.11, 467883.63, 469748.13];100,6;ok;"{""ARIMA"": 27634274792.81822, ""ExponentialSmoothing"": 2947632989.16169, ""SARIMAX"": 1729603933.7536342, ""Holt"": 30989974699.850742, ""Prophet"": 1695799841.595259, ""Croston"": 27221682095.78433, ""TSB"": 27221682095.78433}"
PC002157;48;SARIMAX;402568,48;[754508.03, 387780.64, 387740.33, 450817.02, 459009.49, 456528.88];87,4;ok;"{""ARIMA"": 10937891654.517866, ""ExponentialSmoothing"": 2813376333.9188294, ""SARIMAX"": 1699510815.6767642, ""Holt"": 14620548520.046967, ""Prophet"": 2548714743.330438, ""Croston"": 11547161727.810484, ""TSB"": 11547161727.810484}"
PC003544;48;Holt;439799,13;[480275.63, 480232.36, 480197.74, 480170.05, 480147.89, 480130.17];9,2;ok;"{""ARIMA"": 1130571786.0077908, ""ExponentialSmoothing"": 737591214.6540505, ""SARIMAX"": 1879395898.6517687, ""Holt"": 558627454.534552, ""Prophet"": 769618821.7435957, ""Croston"": 565542870.7603649, ""TSB"": 565542870.7603649, ""Ensemble"": 562647173.7515432}"
PC009908;48;Holt;610449,24;[589575.68, 593543.12, 596717.07, 599256.23, 601287.56, 602912.62];-3,4;ok;"{""ARIMA"": 3320667826.3861337, ""ExponentialSmoothing"": 1118233640.02651, ""SARIMAX"": 4359706271.945552, ""Holt"": 869534136.531639, ""Prophet"": 2447102512.1738, ""Croston"": 4317660879.229089, ""TSB"": 4317660879.229089}"
PC004676;48;ARIMA;505239,65;[501690.22, 500722.42, 500458.53, 500386.58, 500366.96, 500361.62];-0,7;ok;"{""ARIMA"": 572186660.1251287, ""ExponentialSmoothing"": 897986322.3891678, ""SARIMAX"": 1463897239.234904, ""Holt"": 668382871.7479216, ""Prophet"": 874201495.8211465, ""Croston"": 645487443.1540717, ""TSB"": 645487443.1540717, ""Ensemble"": 615184061.2512857}"
PC002094;48;ExponentialSmoothing;425600,74;[476300.99, 468517.27, 479328.84, 516891.04, 502083.44, 505841.14];11,9;ok;"{""ARIMA"": 3994531942.624031, ""ExponentialSmoothing"": 1560590729.3764312, ""SARIMAX"": 1698240090.3094912, ""Holt"": 3529106207.315958, ""Prophet"": 2417598085.4701056, ""Croston"": 3042721515.2993197, ""TSB"": 3042721515.2993197}"
PC008397;48;Croston;495259,2;[474419.26, 474419.26, 474419.26, 474419.26, 474419.26, 474419.26];-4,2;ok;"{""ARIMA"": 1504284959.1976979, ""ExponentialSmoothing"": 1790086431.3111286, ""SARIMAX"": 5707767746.175842, ""Holt"": 1414168917.4708931, ""Prophet"": 2022154369.855491, ""Croston"": 1211395083.9726884, ""TSB"": 1211395083.9726884, ""Ensemble"": 1264270972.8328354}"
PC008292;48;SARIMAX;526879,34;[545727.78, 563379.58, 551818.93, 579449.48, 576876.04, 608220.55];3,6;ok;"{""ARIMA"": 1406379284.3884792, ""ExponentialSmoothing"": 1052113685.2202443, ""SARIMAX"": 666871353.4918988, ""Holt"": 1318334444.262684, ""Prophet"": 1646679096.443797, ""Croston"": 4356696405.498161, ""TSB"": 4356696405.498161}"
PC007156;48;Prophet;560306,87;[522204.45, 523984.6, 537621.4, 535275.42, 584547.42, 556891.82];-6,8;ok;"{""ARIMA"": 1597721115.5331523, ""ExponentialSmoothing"": 1929594267.3484983, ""SARIMAX"": 2229742159.7571783, ""Holt"": 2530443878.3928943, ""Prophet"": 880734157.2546349, ""Croston"": 3694844437.8340907, ""TSB"": 3694844437.8340907}"
PC000821;48;Prophet;496870,28;[551275.26, 529987.28, 501856.42, 535408.53, 549604.74, 546103.54];10,9;ok;"{""ARIMA"": 3492734108.494163, ""ExponentialSmoothing"": 3582681803.8615613, ""SARIMAX"": 4955339246.490722, ""Holt"": 3789618304.4167333, ""Prophet"": 2681783458.3028083, ""Croston"": 4455133071.229638, ""TSB"": 4455133071.229638}"
PC003142;48;ExponentialSmoothing;408155,25;[446862.1, 453274.0, 462379.25, 466003.27, 473344.24, 489058.36];9,5;ok;"{""ARIMA"": 3506242448.4182644, ""ExponentialSmoothing"": 1641756038.9379616, ""SARIMAX"": 3194232543.379862, ""Holt"": 1823026348.3718338, ""Prophet"": 2489090229.555059, ""Croston"": 1776827079.6842697, ""TSB"": 1776827079.6842697, ""Ensemble"": 1646796471.4913852}"
PC003501;48;Prophet;395161,94;[795152.12, 398871.19, 403299.45, 396344.99, 379926.58, 407578.55];101,2;ok;"{""ARIMA"": 17741177998.481102, ""ExponentialSmoothing"": 978402076.1060346, ""SARIMAX"": 2544617010.861051, ""Holt"": 20900431602.716595, ""Prophet"": 481226872.53897333, ""Croston"": 18208171116.906757, ""TSB"": 18208171116.906757}"
PC009647;48;ExponentialSmoothing;362734,95;[695567.28, 385377.07, 398736.57, 385460.12, 382611.21, 376881.44];91,8;ok;"{""ARIMA"": 18003291935.090595, ""ExponentialSmoothing"": 1398939685.8427606, ""SARIMAX"": 4261612118.6119246, ""Holt"": 33975919036.80579, ""Prophet"": 1911634305.8995922, ""Croston"": 19940481341.709766, ""TSB"": 19940481341.709766}"
PC000258;48;Ensemble;469298,44;[447497.63, 447836.06, 448106.79, 448323.38, 448496.65, 448635.27];-4,6;ok;"{""ARIMA"": 1222983758.673721, ""ExponentialSmoothing"": 1656425356.652355, ""SARIMAX"": 3315847602.107797, ""Holt"": 1168904634.3899596, ""Prophet"": 2210215137.765982, ""Croston"": 1158994683.2513282, ""TSB"": 1158994683.2513282, ""Ensemble"": 1103842373.7425115}"
PC004063;48;Prophet;557877,78;[505971.76, 521607.15, 499823.22, 519158.85, 549249.32, 524314.87];-9,3;ok;"{""ARIMA"": 5136410467.778848, ""ExponentialSmoothing"": 2800235914.8288054, ""SARIMAX"": 5347872197.755525, ""Holt"": 5285003438.793683, ""Prophet"": 1776724116.5306537, ""Croston"": 6843968083.229064, ""TSB"": 6843968083.229064}"
PC007633;48;Prophet;401462,12;[711049.14, 392717.13, 406633.02, 371993.48, 400526.03, 390139.41];77,1;ok;"{""ARIMA"": 18678118988.698914, ""ExponentialSmoothing"": 647851531.6873778, ""SARIMAX"": 1613879296.341073, ""Holt"": 28141415321.119762, ""Prophet"": 584939373.6101061, ""Croston"": 19757548040.276943, ""TSB"": 19757548040.276943}"
PC005500;48;Croston;445155,64;[441112.48, 441112.48, 441112.48, 441112.48, 441112.48, 441112.48];-0,9;ok;"{""ARIMA"": 220471742.65596017, ""ExponentialSmoothing"": 1591407942.2548234, ""SARIMAX"": 424964612.89048225, ""Holt"": 246664271.58647326, ""Prophet"": 1187909772.1255713, ""Croston"": 134553428.0091913, ""TSB"": 134553428.0091913}"
PC005848;48;ExponentialSmoothing;369835,91;[401463.57, 446229.82, 437427.01, 456009.37, 479197.18, 483589.11];8,6;ok;"{""ARIMA"": 5573466995.711442, ""ExponentialSmoothing"": 1399424659.5580225, ""SARIMAX"": 1644471456.713435, ""Holt"": 5235528946.85678, ""Prophet"": 1903496998.7239587, ""Croston"": 2932329726.6382422, ""TSB"": 2932329726.6382422}"
PC004852;48;ExponentialSmoothing;360275,11;[377590.65, 395633.15, 425307.9, 492004.58, 460572.61, 513821.55];4,8;ok;"{""ARIMA"": 12889914843.402527, ""ExponentialSmoothing"": 993112771.5139508, ""SARIMAX"": 2729811070.3430276, ""Holt"": 12739386247.130615, ""Prophet"": 1501057374.0135767, ""Croston"": 2147929854.6539626, ""TSB"": 2147929854.6539626}"
PC008820;48;ExponentialSmoothing;337304,7;[398911.23, 400569.59, 444519.12, 469541.37, 466676.51, 493168.7];18,3;ok;"{""ARIMA"": 6848611621.590431, ""ExponentialSmoothing"": 717431274.4948169, ""SARIMAX"": 1287532403.2433932, ""Holt"": 6815201147.995201, ""Prophet"": 945885465.163628, ""Croston"": 3359818372.1324883, ""TSB"": 3359818372.1324883}"
PC006574;48;Holt;438404,99;[443958.96, 444298.75, 444570.58, 444788.04, 444962.01, 445101.19];1,3;ok;"{""ARIMA"": 1566703221.5130577, ""ExponentialSmoothing"": 1326355253.4991043, ""SARIMAX"": 1400052372.3741949, ""Holt"": 706915090.2254752, ""Prophet"": 1211893188.1596546, ""Croston"": 709535648.357827, ""TSB"": 709535648.357827, ""Ensemble"": 708386994.8174454}"
PC000532;48;Ensemble;408197,07;[716417.12, 378255.16, 394455.27, 412222.42, 390715.87, 405537.45];75,5;ok;"{""ARIMA"": 15904611202.79888, ""ExponentialSmoothing"": 2166852271.5285583, ""SARIMAX"": 2248756181.8067474, ""Holt"": 17570318501.359055, ""Prophet"": 1999415085.03743, ""Croston"": 16384416000.967329, ""TSB"": 16384416000.967329, ""Ensemble"": 1429678158.9428866}"
PC007188;48;Croston;412287,31;[439883.62, 439883.62, 439883.62, 439883.62, 439883.62, 439883.62];6,7;ok;"{""ARIMA"": 1730857746.468558, ""ExponentialSmoothing"": 1627879417.495991, ""SARIMAX"": 1660972819.0144835, ""Holt"": 2276532168.8805346, ""Prophet"": 1194777966.6079824, ""Croston"": 812048792.7748035, ""TSB"": 812048792.7748035}"
PC006460;48;SARIMAX;372366,72;[396723.73, 403541.46, 426275.68, 427280.98, 463784.43, 478853.01];6,5;ok;"{""ARIMA"": 7038801530.992154, ""ExponentialSmoothing"": 1782173168.2194605, ""SARIMAX"": 1190863708.9263198, ""Holt"": 6217965835.672786, ""Prophet"": 3054580589.714992, ""Croston"": 2256050602.9600015, ""TSB"": 2256050602.9600015}"
PC002182;48;Ensemble;426851,13;[430624.03, 430306.93, 430404.39, 430374.44, 430383.64, 430380.81];0,9;ok;"{""ARIMA"": 315539046.1581468, ""ExponentialSmoothing"": 682762624.337035, ""SARIMAX"": 1252013230.8351543, ""Holt"": 347328737.47876304, ""Prophet"": 1059326986.205512, ""Croston"": 320227002.70388037, ""TSB"": 320227002.70388037, ""Ensemble"": 314283128.43172055}"
PC000005;48;ExponentialSmoothing;474982,35;[478570.62, 415287.22, 440757.86, 409397.35, 443916.69, 432569.2];0,8;ok;"{""ARIMA"": 1081150101.5260017, ""ExponentialSmoothing"": 832060198.6944898, ""SARIMAX"": 2364014353.8523154, ""Holt"": 1461707488.8199947, ""Prophet"": 1605782336.326764, ""Croston"": 984375889.5394416, ""TSB"": 984375889.5394416, ""Ensemble"": 863965219.7931675}"
PC002247;48;ExponentialSmoothing;382392,91;[671082.95, 372785.86, 375833.46, 387362.58, 391057.24, 389609.2];75,5;ok;"{""ARIMA"": 17025171266.276228, ""ExponentialSmoothing"": 1221454942.4244144, ""SARIMAX"": 2340877064.945029, ""Holt"": 22147228766.198097, ""Prophet"": 1626265736.0316179, ""Croston"": 17773318923.21558, ""TSB"": 17773318923.21558}"
PC001415;48;Prophet;371870,44;[391090.84, 416803.86, 428397.89, 457764.8, 460989.41, 496446.0];5,2;ok;"{""ARIMA"": 12974029664.018776, ""ExponentialSmoothing"": 815371555.2043473, ""SARIMAX"": 4064340003.434101, ""Holt"": 10285036932.496428, ""Prophet"": 674343069.2914547, ""Croston"": 1608294622.6512558, ""TSB"": 1608294622.6512558}"
PC000260;48;SARIMAX;411677,8;[436161.5, 450205.95, 465229.55, 483545.49, 493295.87, 483577.63];5,9;ok;"{""ARIMA"": 3519108635.4865108, ""ExponentialSmoothing"": 1467386872.4616168, ""SARIMAX"": 567926812.8609797, ""Holt"": 3559759419.634659, ""Prophet"": 1391541802.7978995, ""Croston"": 1790308777.6713705, ""TSB"": 1790308777.6713705}"
PC002415;48;ARIMA;522733,45;[518795.83, 519032.43, 519018.21, 519019.06, 519019.01, 519019.02];-0,8;ok;"{""ARIMA"": 1761049342.1204681, ""ExponentialSmoothing"": 2946018514.607247, ""SARIMAX"": 5067318501.904744, ""Holt"": 2084720978.9612553, ""Prophet"": 2803764655.907762, ""Croston"": 3204648106.1784396, ""TSB"": 3204648106.1784396}"
PC008479;48;Ensemble;456355,24;[447741.38, 462499.89, 458064.02, 463672.59, 445305.88, 460021.36];-1,9;ok;"{""ARIMA"": 401385832.11092466, ""ExponentialSmoothing"": 741977538.1499296, ""SARIMAX"": 391785472.8587188, ""Holt"": 552528440.9769641, ""Prophet"": 604394331.0914894, ""Croston"": 463723304.55302066, ""TSB"": 463723304.55302066, ""Ensemble"": 278912043.55524945}"
PC001430;48;SARIMAX;414129,94;[424367.77, 452914.04, 471114.62, 510131.48, 488490.0, 559329.81];2,5;ok;"{""ARIMA"": 7826571973.839643, ""ExponentialSmoothing"": 1813476665.0164979, ""SARIMAX"": 378885330.36577034, ""Holt"": 4134389665.028984, ""Prophet"": 1999189018.1407487, ""Croston"": 1001857792.416821, ""TSB"": 1001857792.416821}"
PC009754;48;Ensemble;390358,64;[420403.69, 419897.58, 419492.68, 419168.77, 418909.64, 418702.33];7,7;ok;"{""ARIMA"": 912011956.7334045, ""ExponentialSmoothing"": 914791767.9842716, ""SARIMAX"": 1191696428.5439394, ""Holt"": 635354910.733307, ""Prophet"": 1212185561.5296853, ""Croston"": 554623029.6119372, ""TSB"": 554623029.6119372, ""Ensemble"": 551851472.7237}"
PC006989;48;ExponentialSmoothing;336652,1;[735341.34, 375333.11, 362070.04, 359644.72, 365445.49, 398471.86];118,4;ok;"{""ARIMA"": 21031215492.206223, ""ExponentialSmoothing"": 1674705465.394852, ""SARIMAX"": 5693448613.600934, ""Holt"": 28342539065.830746, ""Prophet"": 1674949799.1783228, ""Croston"": 21565149516.851078, ""TSB"": 21565149516.851078}"
PC004258;48;Croston;421587,55;[412115.68, 412115.68, 412115.68, 412115.68, 412115.68, 412115.68];-2,2;ok;"{""ARIMA"": 5185303710.382884, ""ExponentialSmoothing"": 1254411984.7055032, ""SARIMAX"": 1787261425.6788685, ""Holt"": 8471206280.869541, ""Prophet"": 880394329.7203287, ""Croston"": 489703609.6759536, ""TSB"": 489703609.6759536}"
PC001173;48;Prophet;439708,54;[461513.69, 461420.65, 448611.61, 444840.51, 481414.44, 476708.26];5,0;ok;"{""ARIMA"": 2083020883.2812893, ""ExponentialSmoothing"": 1421941861.210005, ""SARIMAX"": 1408620203.5849545, ""Holt"": 2126311190.3211977, ""Prophet"": 1219397282.60102, ""Croston"": 2872709477.430823, ""TSB"": 2872709477.430823, ""Ensemble"": 1282778696.2784474}"
PC001741;48;Prophet;380203,91;[366225.7, 394477.45, 436019.15, 426099.52, 425805.41, 454600.66];-3,7;ok;"{""ARIMA"": 628618641.0932361, ""ExponentialSmoothing"": 610118098.1751467, ""SARIMAX"": 4096566799.759359, ""Holt"": 728704243.4972882, ""Prophet"": 481008903.5014233, ""Croston"": 701172047.9048613, ""TSB"": 701172047.9048613}"
PC001005;48;Prophet;411588,85;[404402.81, 396300.22, 402432.5, 410921.4, 428283.51, 405860.05];-1,7;ok;"{""ARIMA"": 859803230.4088984, ""ExponentialSmoothing"": 823289377.6262835, ""SARIMAX"": 421523964.2456673, ""Holt"": 891298882.0611025, ""Prophet"": 77639251.17353044, ""Croston"": 385423075.6321747, ""TSB"": 385423075.6321747}"
PC008623;48;ExponentialSmoothing;355316,19;[692718.84, 336110.75, 346742.16, 351416.88, 356588.24, 357180.57];95,0;ok;"{""ARIMA"": 6881865305.06903, ""ExponentialSmoothing"": 1793894468.266194, ""SARIMAX"": 3283916249.159607, ""Holt"": 11704798789.625223, ""Prophet"": 1997468497.0848267, ""Croston"": 7440272000.279021, ""TSB"": 7440272000.279021}"
PC009093;48;Croston;386685,52;[392604.12, 392604.12, 392604.12, 392604.12, 392604.12, 392604.12];1,5;ok;"{""ARIMA"": 1897151271.216362, ""ExponentialSmoothing"": 2006151050.97564, ""SARIMAX"": 5447483572.951718, ""Holt"": 2268489128.6678696, ""Prophet"": 1617497762.5298798, ""Croston"": 685422417.239822, ""TSB"": 685422417.239822}"
