ano;mes;campo_pai;subconta;valor;filial
2025;jun;Outros AC;Impostos a Recuperar;705909,98;Loja Sul
2025;jun;PL;Lucros Acumulados;24820234,89;(Todas as filiais)
2025;jun;PL;Reservas;18710638,61;(Todas as filiais)
2025;jun;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;jun;Outros PC;Salários e Encargos;1661015,61;Loja Sul
2025;mai;disponibilidades saldo;Aplicações Financeiras;16727407,39;(Todas as filiais)
2025;mai;disponibilidades saldo;Caixa e Bancos;7539396,33;Loja Sul
2025;mai;PL;Capital Social;49198235,36;(Todas as filiais)
2025;mai;contas a receber saldo;Clientes;12812028,85;Loja Sul
2025;mai;Passivos Financeiros;Empréstimos CP;14759477,11;(Todas as filiais)
2025;mai;Passivo NC;Empréstimos LP;43294444,52;(Todas as filiais)
2025;mai;estoque final do mês de mercadorias para revenda saldo;Estoques;5950334,43;Loja Sul
2025;mai;contas a pagar de fornecedores saldo;Fornecedores;8819416,23;Loja Sul
2025;mai;Ativo NC;Imobilizado;82653028,48;(Todas as filiais)
2025;mai;Outros PC;Impostos a Recolher;2100264,06;Loja Sul
2025;mai;Outros AC;Impostos a Recuperar;725384,39;Loja Sul
2025;mai;PL;Lucros Acumulados;25583072,0;(Todas as filiais)
2025;mai;PL;Reservas;19285708,09;(Todas as filiais)
2025;mai;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;mai;Outros PC;Salários e Encargos;1725584,75;Loja Sul
2025;mar;disponibilidades saldo;Aplicações Financeiras;17127391,49;(Todas as filiais)
2025;mar;disponibilidades saldo;Caixa e Bancos;7782697,76;Loja Sul
2025;mar;PL;Capital Social;50374671,59;(Todas as filiais)
2025;mar;contas a receber saldo;Clientes;12851155,21;Loja Sul
2025;mar;Passivos Financeiros;Empréstimos CP;15112408,23;(Todas as filiais)
2025;mar;Passivo NC;Empréstimos LP;44329721,81;(Todas as filiais)
2025;mar;estoque final do mês de mercadorias para revenda saldo;Estoques;6063227,87;Loja Sul
2025;mar;contas a pagar de fornecedores saldo;Fornecedores;9178408,06;Loja Sul
2025;mar;Ativo NC;Imobilizado;84629454,57;(Todas as filiais)
2025;mar;Outros PC;Impostos a Recolher;2181856,34;Loja Sul
2025;mar;Outros AC;Impostos a Recuperar;744697,34;Loja Sul
2025;mar;PL;Lucros Acumulados;26194827,42;(Todas as filiais)
2025;mar;PL;Reservas;19746862,97;(Todas as filiais)
2025;mar;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;mar;Outros PC;Salários e Encargos;1800679,87;Loja Sul
2025;nov;disponibilidades saldo;Aplicações Financeiras;22302122,9;(Todas as filiais)
2025;nov;disponibilidades saldo;Caixa e Bancos;10391729,68;Loja Sul
2025;nov;PL;Capital Social;65594509,88;(Todas as filiais)
2025;nov;contas a receber saldo;Clientes;17219612,2;Loja Sul
2025;nov;Passivos Financeiros;Empréstimos CP;19678350,21;(Todas as filiais)
2025;nov;Passivo NC;Empréstimos LP;57723164,29;(Todas as filiais)
2025;nov;estoque final do mês de mercadorias para revenda saldo;Estoques;8151118,5;Loja Sul
2025;nov;contas a pagar de fornecedores saldo;Fornecedores;11827894,39;Loja Sul
2025;nov;Ativo NC;Imobilizado;110198755,7;(Todas as filiais)
2025;nov;Outros PC;Impostos a Recolher;2766713,56;Loja Sul
2025;nov;Outros AC;Impostos a Recuperar;1004390,76;Loja Sul
2025;nov;PL;Lucros Acumulados;34109127,52;(Todas as filiais)
2025;nov;PL;Reservas;25713043,91;(Todas as filiais)
2025;nov;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;nov;Outros PC;Salários e Encargos;2317864,59;Loja Sul
2025;out;disponibilidades saldo;Aplicações Financeiras;15847472,97;(Todas as filiais)
2025;out;disponibilidades saldo;Caixa e Bancos;7272880,75;Loja Sul
2025;out;PL;Capital Social;46610230,85;(Todas as filiais)
2025;out;contas a receber saldo;Clientes;12239411,81;Loja Sul
2025;out;Passivos Financeiros;Empréstimos CP;13983077,14;(Todas as filiais)
2025;out;Passivo NC;Empréstimos LP;41017003,94;(Todas as filiais)
2025;out;estoque final do mês de mercadorias para revenda saldo;Estoques;5701692,58;Loja Sul
2025;out;contas a pagar de fornecedores saldo;Fornecedores;8099789,39;Loja Sul
2025;out;Ativo NC;Imobilizado;78305196,5;(Todas as filiais)
2025;out;Outros PC;Impostos a Recolher;1979171,34;Loja Sul
2025;out;Outros AC;Impostos a Recuperar;696288,86;Loja Sul
2025;out;PL;Lucros Acumulados;24237323,2;(Todas as filiais)
2025;out;PL;Reservas;18271221,06;(Todas as filiais)
2025;out;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;out;Outros PC;Salários e Encargos;1616794,38;Loja Sul
2025;set;disponibilidades saldo;Aplicações Financeiras;15569487,35;(Todas as filiais)
2025;set;disponibilidades saldo;Caixa e Bancos;7133582,16;Loja Sul
2025;set;PL;Capital Social;45792582,29;(Todas as filiais)
2025;set;contas a receber saldo;Clientes;12127048,68;Loja Sul
2025;set;Passivos Financeiros;Empréstimos CP;13737766,88;(Todas as filiais)
2025;set;Passivo NC;Empréstimos LP;40297479,44;(Todas as filiais)
2025;set;estoque final do mês de mercadorias para revenda saldo;Estoques;5673766,61;Loja Sul
2025;set;contas a pagar de fornecedores saldo;Fornecedores;8242512,46;Loja Sul
2025;set;Ativo NC;Imobilizado;76931537,46;(Todas as filiais)
2025;set;Outros PC;Impostos a Recolher;1998910,08;Loja Sul
2025;set;Outros AC;Impostos a Recuperar;691524,03;Loja Sul
2025;set;PL;Lucros Acumulados;23812151,38;(Todas as filiais)
2025;set;PL;Reservas;17950692,73;(Todas as filiais)
2025;set;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;set;Outros PC;Salários e Encargos;1636876,45;Loja Sul
2026;abr;disponibilidades saldo;Aplicações Financeiras;19541001,73;(Todas as filiais)
2026;abr;disponibilidades saldo;Caixa e Bancos;9119549,19;Loja Sul
2026;abr;PL;Capital Social;57473499,06;(Todas as filiais)
2026;abr;contas a receber saldo;Clientes;15339142,25;Loja Sul
2026;abr;Passivos Financeiros;Empréstimos CP;17242058,99;(Todas as filiais)
2026;abr;Passivo NC;Empréstimos LP;50576694,0;(Todas as filiais)
2026;abr;estoque final do mês de mercadorias para revenda saldo;Estoques;7175606,16;Loja Sul
2026;abr;contas a pagar de fornecedores saldo;Fornecedores;10361253,6;Loja Sul
2026;abr;Ativo NC;Imobilizado;96555502,52;(Todas as filiais)
2026;abr;Outros PC;Impostos a Recolher;2551848,77;Loja Sul
2026;abr;Outros AC;Impostos a Recuperar;877785,74;Loja Sul
2026;abr;PL;Lucros Acumulados;29886232,49;(Todas as filiais)
2026;abr;PL;Reservas;22529606,44;(Todas as filiais)
2026;abr;PL;Resultado Exercício;0,0;(Todas as filiais)
2026;abr;Outros PC;Salários e Encargos;2080508,32;Loja Sul
2026;fev;disponibilidades saldo;Aplicações Financeiras;19148012,55;(Todas as filiais)
2026;fev;disponibilidades saldo;Caixa e Bancos;8992135,18;Loja Sul
2026;fev;PL;Capital Social;56317689,4;(Todas as filiais)
2026;fev;contas a receber saldo;Clientes;15040332,18;Loja Sul
2026;fev;Passivos Financeiros;Empréstimos CP;16895316,05;(Todas as filiais)
2026;fev;Passivo NC;Empréstimos LP;49559576,82;(Todas as filiais)
2026;fev;estoque final do mês de mercadorias para revenda saldo;Estoques;7064479,32;Loja Sul
2026;fev;contas a pagar de fornecedores saldo;Fornecedores;10547270,21;Loja Sul
2026;fev;Ativo NC;Imobilizado;94613737,57;(Todas as filiais)
2026;fev;Outros PC;Impostos a Recolher;2509390,58;Loja Sul
2026;fev;Outros AC;Impostos a Recuperar;851504,15;Loja Sul
2026;fev;PL;Lucros Acumulados;29285192,95;(Todas as filiais)
2026;fev;PL;Reservas;22076536,46;(Todas as filiais)
2026;fev;PL;Resultado Exercício;0,0;(Todas as filiais)
2026;fev;Outros PC;Salários e Encargos;2054730,69;Loja Sul
2026;jan;disponibilidades saldo;Aplicações Financeiras;18485960,51;(Todas as filiais)
2026;jan;disponibilidades saldo;Caixa e Bancos;8865734,35;Loja Sul
2026;jan;PL;Capital Social;54370445,68;(Todas as filiais)
2026;jan;contas a receber saldo;Clientes;14753155,87;Loja Sul
2026;jan;Passivos Financeiros;Empréstimos CP;16311133,71;(Todas as filiais)
2026;jan;Passivo NC;Empréstimos LP;47846010,16;(Todas as filiais)
2026;jan;estoque final do mês de mercadorias para revenda saldo;Estoques;6965630,03;Loja Sul
2026;jan;contas a pagar de fornecedores saldo;Fornecedores;10319847,71;Loja Sul
2026;jan;Ativo NC;Imobilizado;91342366,71;(Todas as filiais)
2026;jan;Outros PC;Impostos a Recolher;2437037,11;Loja Sul
2026;jan;Outros AC;Impostos a Recuperar;854706,07;Loja Sul
2026;jan;PL;Lucros Acumulados;28272636,25;(Todas as filiais)
2026;jan;PL;Reservas;21313212,91;(Todas as filiais)
2026;jan;PL;Resultado Exercício;0,0;(Todas as filiais)
2026;jan;Outros PC;Salários e Encargos;1989311,81;Loja Sul
2026;jul;disponibilidades saldo;Aplicações Financeiras;17866154,7;(Todas as filiais)
2026;jul;disponibilidades saldo;Caixa e Bancos;8550883,99;Loja Sul
2026;jul;PL;Capital Social;52547543,02;(Todas as filiais)
2026;jul;contas a receber saldo;Clientes;14349569,38;Loja Sul
2026;jul;Passivos Financeiros;Empréstimos CP;15764250,49;(Todas as filiais)
2026;jul;Passivo NC;Empréstimos LP;46241830,41;(Todas as filiais)
2026;jul;estoque final do mês de mercadorias para revenda saldo;Estoques;6679250,11;Loja Sul
2026;jul;contas a pagar de fornecedores saldo;Fornecedores;9709183,05;Loja Sul
2026;jul;Ativo NC;Imobilizado;88279852,41;(Todas as filiais)
2026;jul;Outros PC;Impostos a Recolher;2288395,47;Loja Sul
2026;jul;Outros AC;Impostos a Recuperar;808713,8;Loja Sul
2026;jul;PL;Lucros Acumulados;27324713,27;(Todas as filiais)
2026;jul;PL;Reservas;20598632,23;(Todas as filiais)
2026;jul;PL;Resultado Exercício;0,0;(Todas as filiais)
2026;jul;Outros PC;Salários e Encargos;1879694,75;Loja Sul
2026;jun;disponibilidades saldo;Aplicações Financeiras;18583847,49;(Todas as filiais)
2026;jun;disponibilidades saldo;Caixa e Bancos;8654439,66;Loja Sul
2026;jun;PL;Capital Social;54658380,07;(Todas as filiais)
2026;jun;contas a receber saldo;Clientes;14607910,56;Loja Sul
2026;jun;Passivos Financeiros;Empréstimos CP;16397522,7;(Todas as filiais)
2026;jun;Passivo NC;Empréstimos LP;48099384,0;(Todas as filiais)
2026;jun;estoque final do mês de mercadorias para revenda saldo;Estoques;6803462,04;Loja Sul
2026;jun;contas a pagar de fornecedores saldo;Fornecedores;10083898,42;Loja Sul
2026;jun;Ativo NC;Imobilizado;91826096,73;(Todas as filiais)
2026;jun;Outros PC;Impostos a Recolher;2368126,61;Loja Sul
2026;jun;Outros AC;Impostos a Recuperar;833552,76;Loja Sul
2026;jun;PL;Lucros Acumulados;28422352,43;(Todas as filiais)
2026;jun;PL;Reservas;21426095,74;(Todas as filiais)
2026;jun;PL;Resultado Exercício;0,0;(Todas as filiais)
2026;jun;Outros PC;Salários e Encargos;1962854,94;Loja Sul
2026;mai;disponibilidades saldo;Aplicações Financeiras;19315452,14;(Todas as filiais)
2026;mai;disponibilidades saldo;Caixa e Bancos;8704118,0;Loja Sul
2026;mai;PL;Capital Social;56810181,44;(Todas as filiais)
2026;mai;contas a receber saldo;Clientes;14697173,9;Loja Sul
2026;mai;Passivos Financeiros;Empréstimos CP;17043056,7;(Todas as filiais)
2026;mai;Passivo NC;Empréstimos LP;49992949,67;(Todas as filiais)
2026;mai;estoque final do mês de mercadorias para revenda saldo;Estoques;6900464,42;Loja Sul
2026;mai;contas a pagar de fornecedores saldo;Fornecedores;9901483,2;Loja Sul
2026;mai;Ativo NC;Imobilizado;95441108,45;(Todas as filiais)
2026;mai;Outros PC;Impostos a Recolher;2435702,5;Loja Sul
2026;mai;Outros AC;Impostos a Recuperar;848572,67;Loja Sul
2026;mai;PL;Lucros Acumulados;29541299,8;(Todas as filiais)
2026;mai;PL;Reservas;22269593,49;(Todas as filiais)
2026;mai;PL;Resultado Exercício;0,0;(Todas as filiais)
2026;mai;Outros PC;Salários e Encargos;2001696,53;Loja Sul
2026;mar;disponibilidades saldo;Aplicações Financeiras;19622168,68;(Todas as filiais)
2026;mar;disponibilidades saldo;Caixa e Bancos;8978123,42;Loja Sul
2026;mar;PL;Capital Social;57712278,77;(Todas as filiais)
2026;mar;contas a receber saldo;Clientes;15348699,44;Loja Sul
2026;mar;Passivos Financeiros;Empréstimos CP;17313690,67;(Todas as filiais)
2026;mar;Passivo NC;Empréstimos LP;50786821,27;(Todas as filiais)
2026;mar;estoque final do mês de mercadorias para revenda saldo;Estoques;7053225,27;Loja Sul
2026;mar;contas a pagar de fornecedores saldo;Fornecedores;10846808,85;Loja Sul
2026;mar;Ativo NC;Imobilizado;96956639,6;(Todas as filiais)
2026;mar;Outros PC;Impostos a Recolher;2589209,16;Loja Sul
2026;mar;Outros AC;Impostos a Recuperar;859269,3;Loja Sul
2026;mar;PL;Lucros Acumulados;30010378,39;(Todas as filiais)
2026;mar;PL;Reservas;22623225,29;(Todas as filiais)
2026;mar;PL;Resultado Exercício;0,0;(Todas as filiais)
2026;mar;Outros PC;Salários e Encargos;2132124,79;Loja Sul
2024;abr;Centro de Custos Saidas 3;Desp. Operacionais;613919,88;Loja Sul
2024;abr;Centro de Custos Saidas 1;Folha;1385063,1;Loja Sul
2024;abr;Centro de Custos Saidas 2;Fornecedores;1214868,11;Loja Sul
2024;abr;Centro de Custos Saidas 3;Impostos;419262,39;Loja Sul
2024;abr;Centro de Custos Saidas 4;Investimentos;187170,75;Loja Sul
2024;abr;Centro de Custos Entradas 4;Outras Receitas;67381,33;Loja Sul
2024;abr;Centro de Custos Entradas 3;Receb. Clientes;1108050,58;Loja Sul
2024;abr;Centro de Custos Entradas 4;Receita Financ.;59894,59;Loja Sul
2024;abr;Centro de Custos Entradas 2;Receita Produtos;718735,36;Loja Sul
2024;abr;Centro de Custos Entradas 1;Receita Serviços;2545521,29;Loja Sul
2024;ago;Centro de Custos Saidas 3;Desp. Operacionais;509811,26;Loja Sul
2024;ago;Centro de Custos Saidas 1;Folha;1145643,07;Loja Sul
2024;ago;Centro de Custos Saidas 2;Fornecedores;1060214,8;Loja Sul
2024;ago;Centro de Custos Saidas 3;Impostos;372334,03;Loja Sul
2024;ago;Centro de Custos Saidas 4;Investimentos;143205,46;Loja Sul
2024;ago;Centro de Custos Entradas 4;Outras Receitas;80195,08;Loja Sul
2024;ago;Centro de Custos Entradas 3;Receb. Clientes;973796,64;Loja Sul
2024;ago;Centro de Custos Entradas 4;Receita Financ.;63010,38;Loja Sul
2024;ago;Centro de Custos Entradas 2;Receita Produtos;658744,75;Loja Sul
2024;ago;Centro de Custos Entradas 1;Receita Serviços;2234004,0;Loja Sul
2024;dez;Centro de Custos Saidas 3;Desp. Operacionais;1084534,94;Loja Sul
2024;dez;Centro de Custos Saidas 1;Folha;2434669,86;Loja Sul
2024;dez;Centro de Custos Saidas 2;Fornecedores;2313007,27;Loja Sul
2024;dez;Centro de Custos Saidas 3;Impostos;830000,97;Loja Sul
2024;dez;Centro de Custos Saidas 4;Investimentos;442667,19;Loja Sul
2024;dez;Centro de Custos Entradas 4;Outras Receitas;166000,19;Loja Sul
2024;dez;Centro de Custos Entradas 3;Receb. Clientes;2102669,47;Loja Sul
2024;dez;Centro de Custos Entradas 4;Receita Financ.;166000,19;Loja Sul
2024;dez;Centro de Custos Entradas 2;Receita Produtos;1494002,09;Loja Sul
2024;dez;Centro de Custos Entradas 1;Receita Serviços;4980006,85;Loja Sul
2024;fev;Centro de Custos Saidas 3;Desp. Operacionais;619295,42;Loja Sul
2024;fev;Centro de Custos Saidas 1;Folha;1393414,88;Loja Sul
2024;fev;Centro de Custos Saidas 2;Fornecedores;1228477,26;Loja Sul
2024;fev;Centro de Custos Saidas 3;Impostos;418024,37;Loja Sul
2024;fev;Centro de Custos Saidas 4;Investimentos;154823,79;Loja Sul
2024;fev;Centro de Custos Entradas 4;Outras Receitas;77412,02;Loja Sul
2024;fev;Centro de Custos Entradas 3;Receb. Clientes;1122473,18;Loja Sul
2024;fev;Centro de Custos Entradas 4;Receita Financ.;61929,52;Loja Sul
2024;fev;Centro de Custos Entradas 2;Receita Produtos;758636,96;Loja Sul
2024;fev;Centro de Custos Entradas 1;Receita Serviços;2554593,95;Loja Sul
2024;jan;Centro de Custos Saidas 3;Desp. Operacionais;608352,04;Loja Sul
2024;jan;Centro de Custos Saidas 1;Folha;1403889,38;Loja Sul
2024;jan;Centro de Custos Saidas 2;Fornecedores;1193793,97;Loja Sul
2024;jan;Centro de Custos Saidas 3;Impostos;405568,19;Loja Sul
2024;jan;Centro de Custos Saidas 4;Investimentos;272978,55;Loja Sul
2024;jan;Centro de Custos Entradas 4;Outras Receitas;93592,53;Loja Sul
2024;jan;Centro de Custos Entradas 3;Receb. Clientes;1091913,96;Loja Sul
2024;jan;Centro de Custos Entradas 4;Receita Financ.;62395,18;Loja Sul
2024;jan;Centro de Custos Entradas 2;Receita Produtos;740941,68;Loja Sul
2024;jan;Centro de Custos Entradas 1;Receita Serviços;2495803,6;Loja Sul
2024;jul;Centro de Custos Saidas 3;Desp. Operacionais;556236,4;Loja Sul
2024;jul;Centro de Custos Saidas 1;Folha;1251531,83;Loja Sul
2024;jul;Centro de Custos Saidas 2;Fornecedores;1114655,8;Loja Sul
2024;jul;Centro de Custos Saidas 3;Impostos;398214,61;Loja Sul
2024;jul;Centro de Custos Saidas 4;Investimentos;139059,04;Loja Sul
2024;jul;Centro de Custos Entradas 4;Outras Receitas;75850,33;Loja Sul
2024;jul;Centro de Custos Entradas 3;Receb. Clientes;1042943,16;Loja Sul
2024;jul;Centro de Custos Entradas 4;Receita Financ.;69529,63;Loja Sul
2024;jul;Centro de Custos Entradas 2;Receita Produtos;707937,05;Loja Sul
2024;jul;Centro de Custos Entradas 1;Receita Serviços;2401929,68;Loja Sul
2024;jun;Centro de Custos Saidas 3;Desp. Operacionais;673683,94;Loja Sul
2024;jun;Centro de Custos Saidas 1;Folha;1545510,18;Loja Sul
2024;jun;Centro de Custos Saidas 2;Fornecedores;1361371,05;Loja Sul
2024;jun;Centro de Custos Saidas 3;Impostos;483467,2;Loja Sul
2024;jun;Centro de Custos Saidas 4;Investimentos;237770,81;Loja Sul
2024;jun;Centro de Custos Entradas 4;Outras Receitas;95108,37;Loja Sul
2024;jun;Centro de Custos Entradas 3;Receb. Clientes;1268110,86;Loja Sul
2024;jun;Centro de Custos Entradas 4;Receita Financ.;79257,01;Loja Sul
2024;jun;Centro de Custos Entradas 2;Receita Produtos;855974,89;Loja Sul
2024;jun;Centro de Custos Entradas 1;Receita Serviços;2932506,57;Loja Sul
2024;mai;Centro de Custos Saidas 3;Desp. Operacionais;658449,04;Loja Sul
2024;mai;Centro de Custos Saidas 1;Folha;1489349,14;Loja Sul
2024;mai;Centro de Custos Saidas 2;Fornecedores;1265307,33;Loja Sul
2024;mai;Centro de Custos Saidas 3;Impostos;462482,23;Loja Sul
2024;mai;Centro de Custos Saidas 4;Investimentos;141096,29;Loja Sul
2024;mai;Centro de Custos Entradas 4;Outras Receitas;78386,72;Loja Sul
2024;mai;Centro de Custos Entradas 3;Receb. Clientes;1207156,8;Loja Sul
2024;mai;Centro de Custos Entradas 4;Receita Financ.;78386,72;Loja Sul
2024;mai;Centro de Custos Entradas 2;Receita Produtos;815222,72;Loja Sul
2024;mai;Centro de Custos Entradas 1;Receita Serviços;2782731,48;Loja Sul
2024;mar;Centro de Custos Saidas 3;Desp. Operacionais;657094,03;Loja Sul
2024;mar;Centro de Custos Saidas 1;Folha;1500770,16;Loja Sul
2024;mar;Centro de Custos Saidas 2;Fornecedores;1307734,82;Loja Sul
2024;mar;Centro de Custos Saidas 3;Impostos;470511,69;Loja Sul
2024;mar;Centro de Custos Saidas 4;Investimentos;121684,01;Loja Sul
2024;mar;Centro de Custos Entradas 4;Outras Receitas;89235,09;Loja Sul
2024;mar;Centro de Custos Entradas 3;Receb. Clientes;1216840,56;Loja Sul
2024;mar;Centro de Custos Entradas 4;Receita Financ.;73010,5;Loja Sul
2024;mar;Centro de Custos Entradas 2;Receita Produtos;827451,54;Loja Sul
2024;mar;Centro de Custos Entradas 1;Receita Serviços;2839294,73;Loja Sul
2024;nov;Centro de Custos Saidas 3;Desp. Operacionais;754581,66;Loja Sul
2024;nov;Centro de Custos Saidas 1;Folha;1669712,94;Loja Sul
2024;nov;Centro de Custos Saidas 2;Fornecedores;1630546,27;Loja Sul
2024;nov;Centro de Custos Saidas 3;Impostos;561922,52;Loja Sul
2024;nov;Centro de Custos Saidas 4;Investimentos;240823,86;Loja Sul
2024;nov;Centro de Custos Entradas 4;Outras Receitas;112384,62;Loja Sul
2024;nov;Centro de Custos Entradas 3;Receb. Clientes;1444943,71;Loja Sul
2024;nov;Centro de Custos Entradas 4;Receita Financ.;104357,02;Loja Sul
2024;nov;Centro de Custos Entradas 2;Receita Produtos;1003433,11;Loja Sul
2024;nov;Centro de Custos Entradas 1;Receita Serviços;3371535,41;Loja Sul
2024;out;Centro de Custos Saidas 3;Desp. Operacionais;510379,69;Loja Sul
2024;out;Centro de Custos Saidas 1;Folha;1137259,15;Loja Sul
2024;out;Centro de Custos Saidas 2;Fornecedores;1082008,14;Loja Sul
2024;out;Centro de Custos Saidas 3;Impostos;377237,09;Loja Sul
2024;out;Centro de Custos Saidas 4;Investimentos;155332,9;Loja Sul
2024;out;Centro de Custos Entradas 4;Outras Receitas;72118,77;Loja Sul
2024;out;Centro de Custos Entradas 3;Receb. Clientes;970830,9;Loja Sul
2024;out;Centro de Custos Entradas 4;Receita Financ.;66571,3;Loja Sul
2024;out;Centro de Custos Entradas 2;Receita Produtos;665712,58;Loja Sul
2024;out;Centro de Custos Entradas 1;Receita Serviços;2246780,12;Loja Sul
2024;set;Centro de Custos Saidas 3;Desp. Operacionais;513684,31;Loja Sul
2024;set;Centro de Custos Saidas 1;Folha;1152935,96;Loja Sul
2024;set;Centro de Custos Saidas 2;Fornecedores;1087278,73;Loja Sul
2024;set;Centro de Custos Saidas 3;Impostos;376701,84;Loja Sul
2024;set;Centro de Custos Saidas 4;Investimentos;114152,02;Loja Sul
2024;set;Centro de Custos Entradas 4;Outras Receitas;74198,79;Loja Sul
2024;set;Centro de Custos Entradas 3;Receb. Clientes;981707,72;Loja Sul
2024;set;Centro de Custos Entradas 4;Receita Financ.;68491,34;Loja Sul
2024;set;Centro de Custos Entradas 2;Receita Produtos;673497,22;Loja Sul
2024;set;Centro de Custos Entradas 1;Receita Serviços;2254503,37;Loja Sul
2025;abr;Centro de Custos Saidas 3;Desp. Operacionais;727161,69;Loja Sul
2025;abr;Centro de Custos Saidas 1;Folha;1640547,91;Loja Sul
2025;abr;Centro de Custos Saidas 2;Fornecedores;1415916,02;Loja Sul
2025;abr;Centro de Custos Saidas 3;Impostos;496598,22;Loja Sul
2025;abr;Centro de Custos Saidas 4;Investimentos;221695,59;Loja Sul
2025;abr;Centro de Custos Entradas 4;Outras Receitas;79810,45;Loja Sul
2025;abr;Centro de Custos Entradas 3;Receb. Clientes;1312438,24;Loja Sul
2025;abr;Centro de Custos Entradas 4;Receita Financ.;70942,57;Loja Sul
2025;abr;Centro de Custos Entradas 2;Receita Produtos;851311,3;Loja Sul
2025;abr;Centro de Custos Entradas 1;Receita Serviços;3015061,07;Loja Sul
2025;ago;Centro de Custos Saidas 3;Desp. Operacionais;631188,3;Loja Sul
2025;ago;Centro de Custos Saidas 1;Folha;1418400,51;Loja Sul
2025;ago;Centro de Custos Saidas 2;Fornecedores;1276544,05;Loja Sul
2025;ago;Centro de Custos Saidas 3;Impostos;460980,09;Loja Sul
2025;ago;Centro de Custos Saidas 4;Investimentos;177300,06;Loja Sul
2025;ago;Centro de Custos Entradas 4;Outras Receitas;99288,11;Loja Sul
2025;ago;Centro de Custos Entradas 3;Receb. Clientes;1205640,39;Loja Sul
2025;ago;Centro de Custos Entradas 4;Receita Financ.;78011,96;Loja Sul
2025;ago;Centro de Custos Entradas 2;Receita Produtos;815580,21;Loja Sul
2025;ago;Centro de Custos Entradas 1;Receita Serviços;2765880,91;Loja Sul
2025;dez;Centro de Custos Saidas 3;Desp. Operacionais;1131207,61;Loja Sul
2025;dez;Centro de Custos Saidas 1;Folha;2539445,29;Loja Sul
2025;dez;Centro de Custos Saidas 2;Fornecedores;2397198,18;Loja Sul
2025;dez;Centro de Custos Saidas 3;Impostos;865720,09;Loja Sul
2025;dez;Centro de Custos Saidas 4;Investimentos;461717,2;Loja Sul
2025;dez;Centro de Custos Entradas 4;Outras Receitas;173143,95;Loja Sul
2025;dez;Centro de Custos Entradas 3;Receb. Clientes;2193157,38;Loja Sul
2025;dez;Centro de Custos Entradas 4;Receita Financ.;173143,95;Loja Sul
2025;dez;Centro de Custos Entradas 2;Receita Produtos;1558295,9;Loja Sul
2025;dez;Centro de Custos Entradas 1;Receita Serviços;5194319,87;Loja Sul
2025;fev;Centro de Custos Saidas 3;Desp. Operacionais;739867,36;Loja Sul
2025;fev;Centro de Custos Saidas 1;Folha;1664701,68;Loja Sul
2025;fev;Centro de Custos Saidas 2;Fornecedores;1441514,03;Loja Sul
2025;fev;Centro de Custos Saidas 3;Impostos;499410,48;Loja Sul
2025;fev;Centro de Custos Saidas 4;Investimentos;184966,95;Loja Sul
2025;fev;Centro de Custos Entradas 4;Outras Receitas;92483,36;Loja Sul
2025;fev;Centro de Custos Entradas 3;Receb. Clientes;1341009,68;Loja Sul
2025;fev;Centro de Custos Entradas 4;Receita Financ.;73986,65;Loja Sul
2025;fev;Centro de Custos Entradas 2;Receita Produtos;906337,6;Loja Sul
2025;fev;Centro de Custos Entradas 1;Receita Serviços;3051953,27;Loja Sul
2025;jan;Centro de Custos Saidas 3;Desp. Operacionais;647717,14;Loja Sul
2025;jan;Centro de Custos Saidas 1;Folha;1494732,09;Loja Sul
2025;jan;Centro de Custos Saidas 2;Fornecedores;1279607,24;Loja Sul
2025;jan;Centro de Custos Saidas 3;Impostos;431811,58;Loja Sul
2025;jan;Centro de Custos Saidas 4;Investimentos;290642,38;Loja Sul
2025;jan;Centro de Custos Entradas 4;Outras Receitas;99648,79;Loja Sul
2025;jan;Centro de Custos Entradas 3;Receb. Clientes;1162569,3;Loja Sul
2025;jan;Centro de Custos Entradas 4;Receita Financ.;66432,6;Loja Sul
2025;jan;Centro de Custos Entradas 2;Receita Produtos;788886,34;Loja Sul
2025;jan;Centro de Custos Entradas 1;Receita Serviços;2657301,39;Loja Sul
2025;jul;Centro de Custos Saidas 3;Desp. Operacionais;609897,25;Loja Sul
2025;jul;Centro de Custos Saidas 1;Folha;1372268,62;Loja Sul
2025;jul;Centro de Custos Saidas 2;Fornecedores;1298700,16;Loja Sul
2025;jul;Centro de Custos Saidas 3;Impostos;436630,98;Loja Sul
2025;jul;Centro de Custos Saidas 4;Investimentos;152474,31;Loja Sul
2025;jul;Centro de Custos Entradas 4;Outras Receitas;83167,84;Loja Sul
2025;jul;Centro de Custos Entradas 3;Receb. Clientes;1143557,25;Loja Sul
2025;jul;Centro de Custos Entradas 4;Receita Financ.;76237,06;Loja Sul
2025;jul;Centro de Custos Entradas 2;Receita Produtos;776232,74;Loja Sul
2025;jul;Centro de Custos Entradas 1;Receita Serviços;2633647,05;Loja Sul
2025;jun;Centro de Custos Saidas 3;Desp. Operacionais;667650,83;Loja Sul
2025;jun;Centro de Custos Saidas 1;Folha;1531669,65;Loja Sul
2025;jun;Centro de Custos Saidas 2;Fornecedores;1414910,46;Loja Sul
